證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,16683826.0,1950310995.0,117.2,117.4,116.5,117.05,-0.55,26799.0
0051,元大中型100,45157.0,2487102.0,55.1,55.3,54.9,55.05,-0.15,172.0
0052,富邦科技,395318.0,41163968.0,103.55,104.65,103.55,103.95,-0.35,596.0
0053,元大電子,5930.0,344788.0,58.25,58.3,58.15,58.15,-0.45,837.0
0055,元大MSCI金融,577738.0,12312820.0,21.4,21.43,21.25,21.33,-0.37,791.0
0056,元大高股息,37894030.0,1041450584.0,27.57,27.6,27.4,27.5,-0.16,28683.0
0057,富邦摩台,10999.0,932177.0,84.7,84.95,84.55,84.55,-1.05,1003.0
0061,元大寶滬深,195874.0,3698191.0,18.87,18.98,18.74,18.87,-0.16,420.0
006203,元大MSCI台灣,2676.0,150460.0,56.3,56.3,56.25,56.25,-0.2,587.0
006204,永豐臺灣加權,27105.0,2075095.0,76.9,76.9,76.45,76.55,-0.8,960.0
006205,富邦上証,936458.0,29718615.0,31.66,31.87,31.61,31.7,-0.12,357.0
006206,元大上證50,50534.0,1523824.0,30.67,30.67,29.99,30.17,-0.16,675.0
006207,FH滬深,147881.0,3660022.0,24.88,24.88,24.66,24.66,-0.37,920.0
006208,富邦台50,6826646.0,462410972.0,67.95,68.0,67.5,67.65,-0.35,10553.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,5753405.0,623354322.0,108.55,109.2,107.3,107.9,-1.9,4246.0
00632R,元大台灣50反1,299741255.0,1629459008.0,5.42,5.47,5.4,5.45,0.06,11719.0
00633L,富邦上証正2,5601674.0,212306652.0,37.95,38.4,37.54,37.97,-0.25,1647.0
00634R,富邦上証反1,360000.0,1626240.0,4.53,4.54,4.49,4.5,0.0,44.0
00635U,期元大S&P黃金,1335267.0,32466975.0,24.33,24.37,24.28,24.35,0.17,392.0
00636,國泰中國A50,750555.0,16008462.0,21.32,21.48,21.21,21.36,-0.12,853.0
