證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,11115015.0,1349345830.0,121.65,121.8,121.1,121.6,-0.6,11398.0
0051,元大中型100,30731.0,1828826.0,59.75,59.75,59.2,59.55,-0.25,152.0
0052,富邦科技,158369.0,16601217.0,104.9,105.0,104.6,105.0,-0.4,231.0
0053,元大電子,8042.0,486368.0,61.0,61.0,60.45,60.45,-0.25,982.0
0055,元大MSCI金融,139882.0,3233619.0,23.22,23.22,23.08,23.14,-0.11,271.0
0056,元大高股息,15983319.0,468807426.0,29.33,29.44,29.26,29.43,0.06,8730.0
0057,富邦摩台,3861.0,339083.0,88.25,88.25,87.95,87.95,-0.6,864.0
0061,元大寶滬深,169234.0,3091461.0,18.49,18.49,18.21,18.3,-0.2,1011.0
006203,元大MSCI台灣,3731.0,218939.0,58.9,58.9,58.7,58.7,-0.4,652.0
006204,永豐臺灣加權,26393.0,2160410.0,81.6,82.0,81.5,81.8,-0.2,745.0
006205,富邦上証,2443200.0,75031737.0,30.99,31.0,30.58,30.72,-0.34,499.0
006206,元大上證50,80629.0,2347275.0,29.19,29.34,29.03,29.16,-0.29,1018.0
006207,復華滬深,116353.0,2794170.0,24.18,24.18,23.98,24.06,-0.22,914.0
006208,富邦台50,3112088.0,218306235.0,70.55,70.55,70.0,70.3,-0.35,4466.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,2421613.0,292569666.0,121.0,121.4,120.1,121.15,-0.95,2069.0
00632R,元大台灣50反1,96444695.0,494059884.0,5.12,5.14,5.1,5.11,0.01,4832.0
00633L,富邦上証正2,11974197.0,440174223.0,37.14,37.14,36.46,36.61,-0.91,3724.0
00634R,富邦上証反1,967050.0,4414470.0,4.54,4.58,4.53,4.56,0.06,65.0
00635U,期元大S&P黃金,307919.0,7669301.0,24.88,24.95,24.86,24.93,0.19,188.0
00636,國泰中國A50,1079185.0,22359330.0,20.88,20.88,20.63,20.71,-0.25,956.0
00636K,國泰中國A50+U,200.0,1346.0,6.73,6.73,6.73,6.73,-0.12,2.0
00637L,元大滬深300正2,107092982.0,1553932857.0,14.64,14.65,14.39,14.44,-0.36,15653.0
00638R,元大滬深300反1,792000.0,7611750.0,9.57,9.65,9.57,9.62,0.12,90.0
00639,富邦深100,2700740.0,32691965.0,12.15,12.17,12.05,12.1,-0.1,1227.0
00640L,富邦日本正2,1233456.0,43332248.0,35.35,35.35,34.99,35.35,-0.1,221.0
00641R,富邦日本反1,1061968.0,9123228.0,8.59,8.62,8.56,8.57,-0.01,176.0
00642U,期元大S&P石油,9609843.0,149790611.0,15.59,15.61,15.55,15.6,0.34,2141.0
00643,群益深証中小,699522.0,9869902.0,14.15,14.22,14.03,14.13,-0.07,262.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,714454.0,20807673.0,29.22,29.24,29.08,29.17,-0.05,558.0
00646,元大S&P500,1233784.0,48942342.0,39.7,39.74,39.61,39.67,-0.4,519.0
00647L,元大S&P500正2,108755.0,6113788.0,56.35,56.45,56.1,56.25,-1.15,62.0
00648R,元大S&P500反1,737631.0,5194989.0,7.03,7.05,7.03,7.05,0.08,101.0
00650L,復華香港正2,16145712.0,200265179.0,12.51,12.52,12.3,12.36,-0.44,2201.0
00651R,復華香港反1,1287990.0,11122930.0,8.6,8.67,8.59,8.65,0.16,131.0
00652,富邦印度,126148.0,3772161.0,29.9,30.0,29.84,30.0,0.02,98.0
00653L,富邦印度正2,183376.0,8092973.0,43.96,44.44,43.88,44.4,-0.14,102.0
00654R,富邦印度反1,222000.0,1746850.0,7.89,7.9,7.85,7.86,0.02,30.0
00655L,國泰中國A50正2,5514725.0,142725227.0,26.12,26.13,25.65,25.79,-0.67,1513.0
00656R,國泰中國A50反1,756000.0,6491060.0,8.57,8.6,8.55,8.59,0.12,35.0
00657,國泰日經225,155933.0,5713098.0,36.73,36.73,36.57,36.66,-0.16,802.0
00657K,國泰日經225+U,200.0,2378.0,11.89,11.89,11.89,11.89,-0.08,2.0
00660,元大歐洲50,490020.0,15380940.0,31.5,31.57,31.32,31.34,-0.5,905.0
00661,元大日經225,81949.0,3221383.0,39.46,39.46,39.16,39.4,-0.15,792.0
00662,富邦NASDAQ,623082.0,33685810.0,54.1,54.2,54.0,54.05,-0.55,391.0
00663L,國泰臺灣加權正2,53300.0,5951600.0,112.2,112.2,111.25,111.45,-1.6,20.0
00664R,國泰臺灣加權反1,4822555.0,27813385.0,5.76,5.78,5.75,5.76,0.02,311.0
00665L,富邦恒生國企正2,64939108.0,495388304.0,7.67,7.73,7.55,7.57,-0.34,6691.0
00666R,富邦恒生國企反1,101000.0,1523650.0,14.94,15.14,14.94,15.1,0.3,24.0
00668,國泰美國道瓊,59056.0,2183979.0,37.01,37.01,36.98,37.01,-0.16,268.0
00668K,國泰美國道瓊+U,200.0,2404.0,12.02,12.02,12.02,12.02,-0.08,2.0
00669R,國泰美國道瓊反1,8506520.0,68779188.0,8.08,8.1,8.08,8.08,0.05,457.0
00670L,富邦NASDAQ正2,1390254.0,100278460.0,72.25,72.25,71.95,72.2,-1.95,956.0
