證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,15208057.0,1929832310.0,127.45,127.55,126.5,126.75,0.8,12780.0
0051,元大中型100,207024.0,12807440.0,61.0,62.2,61.0,62.0,1.3,258.0
0052,富邦科技,594643.0,66390472.0,111.8,112.1,111.1,111.7,1.2,945.0
0053,元大電子,23727.0,1517119.0,64.15,64.4,63.85,63.9,0.35,832.0
0055,元大MSCI金融,242256.0,5593688.0,22.95,23.16,22.95,23.14,0.19,387.0
0056,元大高股息,61312963.0,1878765615.0,30.6,30.74,30.55,30.65,0.52,28321.0
0057,富邦摩台,7179.0,658992.0,92.0,92.1,91.9,92.0,0.75,879.0
0061,元大寶滬深,151287.0,2749293.0,18.12,18.39,18.05,18.39,0.27,185.0
006203,元大MSCI台灣,9919.0,605044.0,61.0,61.35,61.0,61.0,0.05,587.0
006204,永豐臺灣加權,33844.0,2854893.0,84.35,84.6,84.1,84.4,0.8,525.0
006205,富邦上証,1891066.0,56959297.0,30.33,30.51,30.05,30.1,-0.23,475.0
006206,元大上證50,143977.0,4099052.0,28.65,28.75,28.33,28.43,-0.19,654.0
006207,復華滬深,41292.0,976579.0,23.8,23.81,23.57,23.6,-0.18,484.0
006208,富邦台50,7384106.0,540167609.0,73.1,73.8,72.95,73.05,0.35,6373.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,2259152.0,292033689.0,129.35,129.75,128.65,129.1,2.1,2112.0
00632R,元大台灣50反1,255068780.0,1261003880.0,4.93,4.96,4.93,4.94,-0.05,9642.0
00633L,富邦上証正2,8008417.0,282356945.0,35.6,35.85,34.89,35.01,-0.4,2121.0
00634R,富邦上証反1,350400.0,1624058.0,4.63,4.66,4.61,4.66,0.04,34.0
00635U,期元大S&P黃金,336924.0,8248846.0,24.46,24.51,24.41,24.5,-0.03,174.0
00636,國泰中國A50,1382152.0,28011327.0,20.39,20.44,20.12,20.2,-0.19,447.0
00636K,國泰中國A50+U,200.0,1320.0,6.6,6.6,6.6,6.6,0.0,2.0
00637L,元大滬深300正2,91848342.0,1275807142.0,14.08,14.13,13.74,13.77,-0.17,9951.0
00638R,元大滬深300反1,224050.0,2190029.0,9.73,9.83,9.71,9.79,0.05,50.0
00639,富邦深100,1545526.0,18140662.0,11.91,11.96,11.68,11.7,-0.22,1025.0
00640L,富邦日本正2,2105405.0,74975290.0,35.63,35.78,35.39,35.5,0.34,269.0
00641R,富邦日本反1,882080.0,7498420.0,8.5,8.53,8.48,8.51,-0.07,123.0
00642U,期元大S&P石油,5077831.0,78615523.0,15.45,15.52,15.44,15.46,0.26,1221.0
