證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,12032587.0,1479717457.0,123.0,123.4,122.45,123.05,1.45,12230.0
0051,元大中型100,82988.0,5012792.0,60.0,60.6,60.0,60.3,0.75,194.0
0052,富邦科技,560180.0,59863516.0,106.85,107.1,106.4,107.05,2.05,673.0
0053,元大電子,11266.0,696545.0,61.1,62.15,61.1,62.15,1.7,36.0
0055,元大MSCI金融,200109.0,4596221.0,23.14,23.19,22.93,22.93,-0.21,339.0
0056,元大高股息,30291319.0,900938636.0,29.7,29.82,29.59,29.78,0.35,14193.0
0057,富邦摩台,4974.0,441897.0,89.0,89.25,89.0,89.25,1.3,870.0
0061,元大寶滬深,233689.0,4241549.0,18.2,18.3,18.1,18.1,-0.2,817.0
006203,元大MSCI台灣,6908.0,409190.0,59.4,59.55,59.4,59.55,0.85,943.0
006204,永豐臺灣加權,25288.0,2086577.0,82.5,82.6,82.45,82.55,0.75,789.0
006205,富邦上証,1565305.0,47413754.0,30.49,30.51,30.21,30.21,-0.51,460.0
006206,元大上證50,511827.0,14663163.0,29.0,29.16,28.6,28.62,-0.54,1057.0
006207,復華滬深,135395.0,3213760.0,23.8,23.8,23.65,23.69,-0.37,40.0
006208,富邦台50,3040400.0,215796747.0,70.85,71.25,70.75,71.05,0.75,5027.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,2909256.0,357494054.0,123.15,123.5,122.0,123.25,2.1,2066.0
00632R,元大台灣50反1,154480026.0,783809972.0,5.07,5.1,5.06,5.06,-0.05,9023.0
00633L,富邦上証正2,14108744.0,503867106.0,36.05,36.05,35.43,35.43,-1.18,3634.0
00634R,富邦上証反1,362000.0,1675840.0,4.6,4.64,4.6,4.64,0.08,72.0
00635U,期元大S&P黃金,624065.0,15396610.0,24.71,24.71,24.65,24.66,-0.27,281.0
00636,國泰中國A50,1747558.0,35745032.0,20.55,20.56,20.35,20.36,-0.35,726.0
00636K,國泰中國A50+U,200.0,1326.0,6.63,6.63,6.63,6.63,-0.1,2.0
00637L,元大滬深300正2,120968397.0,1703849403.0,14.23,14.23,13.97,13.97,-0.47,15639.0
00638R,元大滬深300反1,1100000.0,10744400.0,9.71,9.79,9.71,9.79,0.17,99.0
00639,富邦深100,1219745.0,14580413.0,12.1,12.1,11.92,11.93,-0.17,1010.0
