證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,7509494.0,899888595.0,120.05,120.15,119.5,119.5,-1.05,20441.0
0051,元大中型100,44688.0,2621495.0,58.9,58.9,58.3,58.3,-0.55,182.0
0052,富邦科技,387269.0,41514873.0,107.7,107.7,106.7,106.8,-1.25,1185.0
0053,元大電子,5076.0,305864.0,60.6,60.6,60.2,60.2,-0.35,1002.0
0055,元大MSCI金融,75675.0,1682140.0,22.1,22.27,22.1,22.25,0.11,278.0
0056,元大高股息,20849338.0,599279959.0,28.85,28.85,28.7,28.71,-0.14,15993.0
0057,富邦摩台,4191.0,364899.0,87.25,87.3,87.05,87.05,-0.5,998.0
0061,元大寶滬深,95644.0,1857134.0,19.37,19.48,19.35,19.42,-0.08,506.0
006203,元大MSCI台灣,5532.0,321179.0,58.25,58.25,57.95,57.95,-0.45,994.0
006204,永豐臺灣加權,24728.0,1969154.0,80.1,80.1,79.6,79.6,-0.6,996.0
006205,富邦上証,1228454.0,39589883.0,32.22,32.3,32.11,32.21,-0.01,152.0
006206,元大上證50,44928.0,1363695.0,30.32,30.45,30.29,30.43,0.11,957.0
006207,復華滬深,14296.0,363559.0,25.58,25.58,25.44,25.44,-0.14,1004.0
006208,富邦台50,4546011.0,315624537.0,69.6,69.6,69.2,69.2,-0.6,10377.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,3239321.0,378428138.0,117.05,117.45,116.05,116.25,-1.65,2632.0
00632R,元大台灣50反1,84340563.0,440791824.0,5.22,5.24,5.21,5.24,0.05,3793.0
00633L,富邦上証正2,4618954.0,176130243.0,37.98,38.56,37.76,38.25,0.03,1407.0
00634R,富邦上証反1,117000.0,521800.0,4.47,4.48,4.45,4.47,0.0,20.0
00635U,期元大S&P黃金,639050.0,16329765.0,25.57,25.58,25.53,25.55,-0.02,267.0
00636,國泰中國A50,1086399.0,23321523.0,21.43,21.55,21.33,21.49,0.02,954.0
