證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,4584892.0,536438630.0,116.95,117.35,116.65,117.2,0.0,11605.0
0051,元大中型100,31375.0,1800221.0,57.55,57.55,57.2,57.35,-0.2,213.0
0052,富邦科技,103584.0,10361038.0,100.1,100.2,99.8,99.9,-0.2,278.0
0053,元大電子,18088.0,1051000.0,58.4,58.5,58.05,58.25,-0.25,1000.0
0055,元大MSCI金融,158135.0,3549961.0,22.54,22.55,22.33,22.51,-0.01,278.0
0056,元大高股息,13211147.0,374769859.0,28.41,28.45,28.3,28.42,-0.03,11731.0
0057,富邦摩台,12997.0,1099850.0,84.85,84.85,84.65,84.75,-0.35,999.0
0061,元大寶滬深,152214.0,2844861.0,18.99,18.99,18.63,18.95,0.05,512.0
006203,元大MSCI台灣,2243.0,126695.0,56.5,56.5,56.4,56.4,0.1,9.0
006204,永豐臺灣加權,23417.0,1831221.0,78.3,78.3,78.15,78.25,-0.15,997.0
006205,富邦上証,2167807.0,68315395.0,31.69,31.78,31.4,31.78,0.09,334.0
006206,元大上證50,40647.0,1211983.0,29.98,29.98,29.8,29.85,-0.13,960.0
006207,復華滬深,108478.0,2672259.0,24.66,24.74,24.55,24.74,-0.02,36.0
006208,富邦台50,4544734.0,307871596.0,67.7,67.85,67.6,67.8,0.0,6282.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,1938455.0,216006034.0,111.35,112.05,110.9,111.85,-0.3,1680.0
00632R,元大台灣50反1,98992501.0,527927507.0,5.34,5.35,5.31,5.32,0.0,2899.0
00633L,富邦上証正2,5422490.0,204602746.0,37.72,38.32,37.45,38.32,0.22,1797.0
00634R,富邦上証反1,823059.0,3708314.0,4.5,4.52,4.47,4.47,-0.01,49.0
00635U,期元大S&P黃金,163215.0,4145882.0,25.37,25.45,25.37,25.41,0.05,99.0
00636,國泰中國A50,1198461.0,25529096.0,21.29,21.45,21.23,21.45,0.05,962.0
00636K,國泰中國A50+U,200.0,1376.0,6.88,6.88,6.88,6.88,-0.09,2.0
00637L,元大滬深300正2,51310340.0,763405790.0,14.87,15.1,14.77,15.1,0.08,8021.0
00638R,元大滬深300反1,159010.0,1513684.0,9.52,9.54,9.44,9.44,-0.02,38.0
