證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,9805282.0,1180244684.0,120.15,120.9,119.9,120.5,1.15,13204.0
0051,元大中型100,74389.0,4229118.0,56.7,57.05,56.65,57.05,0.55,213.0
0052,富邦科技,601216.0,64254338.0,106.75,107.4,106.35,106.75,0.95,720.0
0053,元大電子,8153.0,484151.0,59.4,59.9,59.25,59.9,0.75,982.0
0055,元大MSCI金融,208090.0,4679333.0,22.4,22.55,22.4,22.52,0.18,440.0
0056,元大高股息,24351495.0,687120388.0,28.07,28.3,28.07,28.25,0.3,19148.0
0057,富邦摩台,3076.0,268642.0,87.6,87.75,87.6,87.75,0.9,966.0
0061,元大寶滬深,220812.0,4337295.0,19.7,19.7,19.54,19.63,-0.07,103.0
006203,元大MSCI台灣,5797.0,337441.0,57.8,58.45,57.8,58.45,0.7,623.0
006204,永豐臺灣加權,54437.0,4309289.0,78.95,79.3,78.9,79.25,0.8,791.0
006205,富邦上証,1882558.0,61715633.0,32.95,33.13,32.61,32.77,-0.17,499.0
006206,元大上證50,190611.0,5949300.0,31.58,31.58,31.05,31.24,-0.26,1070.0
006207,FH滬深,500868.0,12813958.0,25.87,25.87,25.42,25.63,-0.14,1341.0
006208,富邦台50,5114650.0,356434106.0,69.6,69.95,69.35,69.75,0.75,7041.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,5586141.0,644313642.0,114.85,116.25,114.25,115.45,2.55,2687.0
00632R,元大台灣50反1,288848283.0,1523142892.0,5.29,5.31,5.25,5.26,-0.07,14327.0
00633L,富邦上証正2,10645156.0,436811925.0,41.7,41.7,40.56,40.95,-0.42,2612.0
00634R,富邦上証反1,339000.0,1476350.0,4.32,4.37,4.32,4.35,0.02,25.0
00635U,期元大S&P黃金,575869.0,13612590.0,23.66,23.68,23.61,23.64,0.17,190.0
00636,國泰中國A50,2568113.0,56838149.0,22.35,22.35,22.02,22.13,-0.15,1272.0
00636K,國泰中國A50+U,200.0,1446.0,7.23,7.23,7.23,7.23,-0.04,2.0
00637L,元大滬深300正2,90426944.0,1461555296.0,16.42,16.42,15.99,16.11,-0.18,12255.0
00638R,元大滬深300反1,168104.0,1537166.0,9.08,9.19,9.08,9.13,0.01,45.0
00639,富邦深100,996063.0,13299955.0,13.41,13.46,13.23,13.36,-0.04,1025.0
00640L,富邦日本正2,658189.0,20383408.0,30.9,31.08,30.86,30.92,0.43,78.0
00641R,富邦日本反1,1459078.0,13419366.0,9.19,9.22,9.18,9.21,-0.06,239.0
00642U,期元大S&P石油,10122203.0,169441286.0,16.78,16.79,16.68,16.69,0.2,1489.0
00643,群益深証中小,432544.0,6629159.0,15.38,15.41,15.21,15.39,0.01,883.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,87864.0,2380095.0,27.03,27.15,27.03,27.07,0.21,589.0
00646,元大S&P500,808719.0,30945195.0,38.12,38.35,38.11,38.34,0.57,821.0
00647L,元大S&P500正2,629169.0,34109710.0,54.05,54.5,54.0,54.4,1.9,157.0
