證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,9229280.0,1162014425.0,126.7,126.7,125.15,126.15,-0.6,8924.0
0051,元大中型100,46961.0,2907539.0,62.1,62.1,61.75,62.0,0.05,173.0
0052,富邦科技,316879.0,35029714.0,111.0,111.05,109.8,110.9,-0.85,542.0
0053,元大電子,7848.0,497547.0,63.35,63.7,63.1,63.7,-0.45,21.0
0055,元大MSCI金融,124416.0,2864536.0,23.06,23.07,23.0,23.04,-0.02,236.0
0056,元大高股息,21188282.0,646163868.0,30.52,30.6,30.43,30.49,-0.03,14457.0
0057,富邦摩台,3912.0,355850.0,91.4,91.4,90.9,90.9,-1.05,914.0
0061,元大寶滬深,104976.0,1871683.0,17.9,17.9,17.8,17.83,-0.01,1033.0
006203,元大MSCI台灣,7962.0,481244.0,60.5,60.5,60.5,60.5,-0.65,898.0
006204,永豐臺灣加權,22987.0,1936170.0,84.1,84.3,84.05,84.3,-0.05,812.0
006205,富邦上証,3594752.0,106440062.0,29.75,29.8,29.5,29.54,-0.04,455.0
006206,元大上證50,92587.0,2572473.0,27.92,27.96,27.7,27.7,-0.14,952.0
006207,復華滬深,158267.0,3682304.0,23.46,23.46,23.23,23.23,-0.07,34.0
006208,富邦台50,4222258.0,306884991.0,73.15,73.15,72.3,72.8,-0.4,4665.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,2302720.0,294884857.0,128.8,129.25,127.15,128.25,-0.95,2363.0
00632R,元大台灣50反1,83432003.0,414386848.0,4.96,4.99,4.94,4.97,0.03,4276.0
00633L,富邦上証正2,9130581.0,310053663.0,34.41,34.55,33.55,33.55,-0.58,2408.0
00634R,富邦上証反1,184000.0,869760.0,4.67,4.75,4.67,4.75,0.05,38.0
00635U,期元大S&P黃金,969996.0,23904446.0,24.64,24.67,24.56,24.66,0.31,199.0
00636,國泰中國A50,1180311.0,23390210.0,19.98,20.0,19.72,19.75,-0.13,1462.0
00636K,國泰中國A50+U,200.0,1290.0,6.45,6.45,6.45,6.45,-0.07,2.0
00637L,元大滬深300正2,67710597.0,906346886.0,13.6,13.62,13.23,13.23,-0.21,8972.0
00638R,元大滬深300反1,455019.0,4511747.0,9.84,10.0,9.83,9.99,0.11,64.0
00639,富邦深100,1576717.0,18225736.0,11.59,11.66,11.52,11.54,0.0,898.0
00640L,富邦日本正2,3527187.0,122430181.0,34.74,34.99,34.35,34.35,-1.03,476.0
00641R,富邦日本反1,868010.0,7484666.0,8.59,8.67,8.58,8.67,0.13,208.0
00642U,期元大S&P石油,31641776.0,464699046.0,14.72,14.75,14.65,14.65,-0.62,7803.0
00643,群益深証中小,255961.0,3482317.0,13.64,13.65,13.54,13.56,0.05,617.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,886263.0,25714535.0,29.09,29.1,28.84,28.85,-0.44,753.0
00646,元大S&P500,613890.0,24563681.0,39.98,40.05,39.95,39.99,-0.11,332.0
00647L,元大S&P500正2,163721.0,9394278.0,57.45,57.5,57.2,57.25,-0.4,57.0
00648R,元大S&P500反1,851000.0,5915660.0,6.94,6.97,6.94,6.97,0.03,65.0
00650L,復華香港正2,16051899.0,177623900.0,11.23,11.34,10.91,10.91,-0.39,2347.0
00651R,復華香港反1,2150579.0,19566083.0,9.05,9.14,8.99,9.14,0.14,134.0
00652,富邦印度,144389.0,4364049.0,30.29,30.29,30.2,30.2,-0.08,445.0
00653L,富邦印度正2,409556.0,18478751.0,45.23,45.28,45.0,45.06,-0.14,111.0
00654R,富邦印度反1,29000.0,225560.0,7.74,7.8,7.74,7.79,0.04,15.0
00655L,國泰中國A50正2,2819430.0,67337646.0,24.22,24.37,23.61,23.65,-0.43,1046.0
00656R,國泰中國A50反1,381112.0,3382476.0,8.82,8.94,8.81,8.93,0.07,34.0
00657,國泰日經225,196961.0,7205314.0,36.64,36.72,36.41,36.41,-0.58,822.0
00657K,國泰日經225+U,200.0,2374.0,11.87,11.87,11.87,11.87,-0.19,2.0
00660,元大歐洲50,22408.0,700694.0,31.35,31.35,31.28,31.28,-0.21,879.0
00661,元大日經225,390960.0,15467364.0,39.63,39.74,39.32,39.39,-0.64,746.0
00662,富邦NASDAQ,1393105.0,79096245.0,56.7,56.85,56.55,56.75,0.05,758.0
00663L,國泰臺灣加權正2,1000.0,119000.0,119.0,119.0,119.0,119.0,0.0,1.0
00664R,國泰臺灣加權反1,3401053.0,19036034.0,5.6,5.62,5.58,5.6,0.02,212.0
00665L,富邦恒生國企正2,37445952.0,251845496.0,6.85,6.86,6.61,6.61,-0.2,3481.0
00666R,富邦恒生國企反1,669000.0,10686900.0,15.91,16.08,15.88,16.08,0.24,33.0
00668,國泰美國道瓊,95941.0,3530942.0,36.81,36.83,36.8,36.8,-0.07,883.0
00668K,國泰美國道瓊+U,200.0,2394.0,11.97,11.97,11.97,11.97,-0.06,2.0
00669R,國泰美國道瓊反1,7594272.0,61642823.0,8.1,8.13,8.09,8.13,0.05,281.0
00670L,富邦NASDAQ正2,1565636.0,123344837.0,79.05,79.1,78.5,78.55,-0.3,587.0
00671R,富邦NASDAQ反1,10596697.0,53794707.0,5.06,5.09,5.06,5.09,0.01,498.0
00673R,期元大S&P原油反1,47227722.0,448177619.0,9.46,9.54,9.45,9.53,0.4,3161.0
00674R,期元大S&P黃金反1,2432839.0,29554669.0,12.16,12.19,12.13,12.16,-0.14,342.0
00675L,富邦臺灣加權正2,945800.0,48874938.0,51.9,52.1,51.25,51.75,-0.25,663.0
00676R,富邦臺灣加權反1,3532597.0,10911524.0,3.09,3.1,3.07,3.09,0.02,271.0
00678,群益NBI生技,321305.0,8040558.0,24.97,25.04,24.97,25.0,-0.12,983.0
00680L,元大美債20正2,17834632.0,199490968.0,11.18,11.21,11.15,11.2,0.08,2199.0
00681R,元大美債20反1,65000.0,1203670.0,18.53,18.53,18.5,18.51,-0.06,13.0
00682U,期元大美元指數,39000.0,810660.0,20.73,20.82,20.73,20.79,0.0,8.0
00683L,期元大美元指正2,869316.0,19146591.0,21.97,22.1,21.94,22.1,-0.01,199.0
00684R,期元大美元指反1,2000.0,31700.0,15.85,15.85,15.85,15.85,0.0,2.0
00685L,群益臺灣加權正2,120482.0,5522405.0,46.05,46.21,45.47,45.81,-0.3,66.0
00686R,群益臺灣加權反1,103100.0,344659.0,3.34,3.35,3.33,3.33,0.0,23.0
00688L,國泰20年美債正2,11705039.0,128818946.0,10.99,11.04,10.96,11.04,0.12,1085.0
00689R,國泰20年美債反1,5000.0,95930.0,19.2,19.21,19.16,19.16,-0.11,5.0
00690,兆豐藍籌30,478455.0,12945031.0,27.1,27.15,27.0,27.1,-0.08,984.0
00692,富邦公司治理,1272816.0,39960984.0,31.56,31.56,31.26,31.46,-0.1,1531.0
00693U,期街口S&P黃豆,368798.0,8695589.0,23.66,23.66,23.47,23.47,-0.63,158.0
00700,富邦恒生國企,275588.0,3216699.0,11.72,11.77,11.62,11.63,-0.11,1050.0
00701,國泰股利精選30,608458.0,14663491.0,24.1,24.2,24.03,24.05,-0.05,552.0
00702,國泰標普低波高息,161818.0,3185902.0,19.68,19.72,19.65,19.7,0.02,835.0
00703,台新MSCI中國,225130.0,3211801.0,14.4,14.45,14.22,14.22,-0.22,48.0
00706L,期元大S&P日圓正2,4738960.0,41558003.0,8.78,8.79,8.75,8.79,0.09,684.0
00707R,期元大S&P日圓反1,3000.0,75960.0,25.32,25.32,25.32,25.32,0.0,1.0
00708L,期元大S&P黃金正2,1406339.0,38027740.0,27.09,27.11,26.93,27.09,0.67,352.0
00709,富邦歐洲,78077.0,1908396.0,24.51,24.51,24.31,24.43,-0.32,1005.0
00710B,復華彭博非投等債,333055.0,5959040.0,17.83,17.92,17.81,17.92,0.07,80.0
00711B,復華彭博新興債,113805.0,1825167.0,15.99,16.06,15.99,16.05,0.11,780.0
00712,復華富時不動產,23869075.0,214259684.0,8.94,9.0,8.94,8.99,0.12,4160.0
00713,元大台灣高息低波,8832949.0,389988329.0,44.24,44.3,44.06,44.15,-0.02,6807.0
00714,群益道瓊美國地產,377154.0,6648700.0,17.6,17.64,17.57,17.63,0.07,154.0
00715L,期街口布蘭特正2,210173584.0,2425562433.0,11.61,11.63,11.48,11.48,-0.96,26489.0
00717,富邦美國特別股,755005.0,10746773.0,14.16,14.27,14.16,14.25,0.11,668.0
00728,第一金工業30,400734.0,9756994.0,24.42,24.43,24.23,24.4,-0.03,325.0
00730,富邦臺灣優質高息,197819.0,3680783.0,18.54,18.64,18.54,18.64,0.1,187.0
00731,復華富時高息低波,1033629.0,62263204.0,60.5,60.6,60.1,60.25,-0.1,146.0
00733,富邦臺灣中小,348397.0,15254370.0,44.0,44.34,43.42,43.58,-0.42,424.0
00735,國泰臺韓科技,108270.0,3101641.0,28.79,28.79,28.49,28.66,0.0,978.0
00736,國泰新興市場,102043.0,1950067.0,19.11,19.17,19.07,19.07,-0.18,6.0
00737,國泰AI+Robo,501922.0,14815806.0,29.42,29.55,29.42,29.52,0.35,758.0
