證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,6023403.0,705691455.0,116.85,117.55,116.85,117.4,1.4,8752.0
0051,元大中型100,27184.0,1557220.0,57.15,57.4,57.15,57.4,0.45,145.0
0052,富邦科技,196912.0,19711119.0,100.25,100.35,99.55,100.3,1.25,381.0
0053,元大電子,4015.0,234380.0,58.65,58.65,58.45,58.45,0.45,959.0
0055,元大MSCI金融,73984.0,1651217.0,22.28,22.37,22.25,22.31,0.1,140.0
0056,元大高股息,9788742.0,276045811.0,28.18,28.25,28.13,28.23,0.21,6495.0
0057,富邦摩台,1000.0,85150.0,85.15,85.15,85.15,85.15,0.9,1.0
0061,元大寶滬深,240377.0,4596283.0,19.0,19.14,19.0,19.1,0.17,698.0
006203,元大MSCI台灣,5231.0,296064.0,56.45,56.85,56.45,56.8,0.5,999.0
006204,永豐臺灣加權,29573.0,2310648.0,77.8,78.25,77.8,78.25,0.9,992.0
006205,富邦上証,1113089.0,35771810.0,31.85,32.22,31.85,32.13,0.46,182.0
006206,元大上證50,51460.0,1566980.0,30.42,30.6,30.42,30.42,0.52,1015.0
006207,復華滬深,117308.0,2945800.0,24.88,25.17,24.88,25.16,0.38,28.0
006208,富邦台50,3196928.0,216844193.0,67.6,68.05,67.6,67.95,0.75,4957.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,2910073.0,326985217.0,112.0,113.1,111.85,112.85,2.55,2039.0
00632R,元大台灣50反1,194284502.0,1031957342.0,5.32,5.33,5.29,5.31,-0.05,6237.0
00633L,富邦上証正2,8981069.0,349049252.0,38.35,39.18,38.35,38.74,0.85,2149.0
00634R,富邦上証反1,283000.0,1254670.0,4.46,4.46,4.41,4.45,-0.05,44.0
00635U,期元大S&P黃金,311831.0,7835184.0,25.11,25.17,25.1,25.13,-0.14,170.0
00636,國泰中國A50,1093642.0,23643777.0,21.44,21.68,21.44,21.6,0.3,872.0
00636K,國泰中國A50+U,200.0,1412.0,7.06,7.06,7.06,7.06,0.13,2.0
00637L,元大滬深300正2,78457728.0,1201321295.0,15.14,15.44,15.13,15.28,0.35,9723.0
00638R,元大滬深300反1,185000.0,1732540.0,9.43,9.43,9.32,9.37,-0.12,55.0
00639,富邦深100,1654913.0,20980650.0,12.5,12.72,12.5,12.71,0.21,1189.0
00640L,富邦日本正2,262000.0,8325350.0,31.78,31.97,31.6,31.97,0.73,71.0
00641R,富邦日本反1,2089470.0,18867932.0,9.04,9.05,9.01,9.03,-0.09,288.0
00642U,期元大S&P石油,4317001.0,68522276.0,15.8,15.97,15.79,15.9,0.14,972.0
00643,群益深証中小,407718.0,5998610.0,14.56,14.8,14.56,14.77,0.22,1108.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,61340.0,1691112.0,27.51,27.65,27.51,27.64,0.34,43.0
00646,元大S&P500,680165.0,26656847.0,39.01,39.23,39.01,39.19,0.62,416.0
00647L,元大S&P500正2,136086.0,7605547.0,55.8,56.0,55.75,55.8,1.6,89.0
00648R,元大S&P500反1,7347000.0,51989820.0,7.08,7.09,7.06,7.09,-0.09,345.0
00650L,復華香港正2,8465985.0,113337568.0,13.23,13.57,13.22,13.3,0.26,1280.0
00651R,復華香港反1,1605200.0,13375362.0,8.43,8.43,8.27,8.36,-0.09,81.0
00652,富邦印度,264848.0,7853775.0,29.57,29.72,29.55,29.62,0.23,621.0
00653L,富邦印度正2,502963.0,21515839.0,42.7,42.93,42.49,42.7,0.55,239.0
00654R,富邦印度反1,181000.0,1449250.0,8.03,8.04,7.99,8.02,-0.06,29.0
00655L,國泰中國A50正2,4062512.0,111298036.0,27.05,27.59,27.05,27.28,0.55,800.0
00656R,國泰中國A50反1,824000.0,6874250.0,8.4,8.4,8.32,8.35,-0.11,47.0
00657,國泰日經225,223101.0,7677110.0,34.36,34.53,34.27,34.53,0.46,12.0
00657K,國泰日經225+U,200.0,2244.0,11.22,11.22,11.22,11.22,0.13,2.0
00660,元大歐洲50,43210.0,1364357.0,31.52,31.75,31.52,31.7,0.31,1010.0
00661,元大日經225,18226.0,667679.0,36.55,36.86,36.5,36.86,0.45,1011.0
00662,富邦NASDAQ,537720.0,27846806.0,51.5,51.9,51.5,51.85,1.05,387.0
00663L,國泰臺灣加權正2,112003.0,11607361.0,103.8,104.35,103.6,103.6,1.5,8.0
00664R,國泰臺灣加權反1,6225964.0,37301757.0,5.99,6.01,5.97,5.98,-0.06,409.0
00665L,富邦恒生國企正2,25433511.0,207417198.0,8.06,8.29,8.04,8.1,0.19,2714.0
00666R,富邦恒生國企反1,247000.0,3617820.0,14.75,14.75,14.5,14.66,-0.23,42.0
00668,國泰美國道瓊,9382.0,353016.0,37.66,37.71,37.66,37.71,0.55,601.0
00668K,國泰美國道瓊+U,200.0,2452.0,12.26,12.26,12.26,12.26,0.17,2.0
00669R,國泰美國道瓊反1,11459370.0,90931118.0,7.95,7.95,7.92,7.94,-0.1,666.0
00670L,富邦NASDAQ正2,2020408.0,134796262.0,66.65,66.9,66.6,66.65,2.2,809.0
00671R,富邦NASDAQ反1,27685450.0,153646644.0,5.55,5.56,5.53,5.56,-0.1,1121.0
00673R,期元大S&P原油反1,53538315.0,477265536.0,8.95,8.97,8.86,8.9,-0.09,3398.0
00674R,期元大S&P黃金反1,912550.0,10913696.0,11.96,11.98,11.94,11.97,0.06,142.0
00675L,富邦臺灣加權正2,666773.0,30294057.0,45.31,45.74,45.25,45.6,0.89,573.0
00676R,富邦臺灣加權反1,6177615.0,20380887.0,3.31,3.31,3.29,3.29,-0.04,302.0
00678,群益NBI生技,311639.0,8011690.0,25.67,25.75,25.67,25.75,0.12,980.0
00680L,元大美債20正2,35298941.0,414631123.0,11.75,11.83,11.67,11.83,-0.13,5108.0
00681R,元大美債20反1,281000.0,5053290.0,18.02,18.06,17.97,17.99,0.11,20.0
00682U,期元大美元指數,21028.0,424836.0,20.18,20.24,20.18,20.24,0.02,15.0
00683L,期元大美元指正2,859081.0,17964168.0,20.86,20.98,20.85,20.98,0.14,159.0
00684R,期元大美元指反1,12000.0,194540.0,16.2,16.27,16.2,16.27,0.05,2.0
00685L,群益臺灣加權正2,102206.0,4111469.0,40.14,40.5,40.06,40.35,0.78,68.0
00686R,群益臺灣加權反1,1273000.0,4557280.0,3.58,3.59,3.57,3.57,-0.04,54.0
00688L,國泰20年美債正2,5281535.0,61626001.0,11.67,11.75,11.59,11.75,-0.14,803.0
00689R,國泰20年美債反1,170000.0,3177300.0,18.69,18.7,18.68,18.7,0.19,5.0
00690,兆豐藍籌30,1003450.0,27298705.0,27.13,27.32,27.13,27.32,0.54,620.0
00692,富邦公司治理,1845684.0,54286930.0,29.49,29.51,29.33,29.47,0.32,1162.0
00693U,期街口S&P黃豆,85002.0,2185471.0,25.7,25.78,25.68,25.77,-0.05,38.0
00700,富邦恒生國企,252050.0,3210964.0,12.71,12.84,12.7,12.8,0.21,1047.0
00701,國泰股利精選30,670678.0,15510448.0,23.09,23.18,23.07,23.11,0.05,370.0
00702,國泰標普低波高息,106007.0,2205295.0,20.83,20.83,20.8,20.8,0.27,887.0
00703,台新MSCI中國,228000.0,3593140.0,15.84,15.92,15.71,15.72,0.2,19.0
00706L,期元大S&P日圓正2,5140089.0,49307931.0,9.65,9.73,9.53,9.54,-0.16,782.0
00707R,期元大S&P日圓反1,5000.0,121650.0,24.3,24.35,24.3,24.35,0.25,3.0
00708L,期元大S&P黃金正2,725334.0,20461893.0,28.17,28.31,28.14,28.21,-0.34,227.0
00709,富邦歐洲,38638.0,984087.0,25.44,25.5,25.43,25.43,0.18,18.0
00710B,復華彭博非投等債,1196191.0,21358435.0,17.79,17.98,17.79,17.88,0.09,150.0
00711B,復華彭博新興債,125341.0,2047440.0,16.33,16.35,16.3,16.35,0.02,895.0
00712,復華富時不動產,21051585.0,193107443.0,9.18,9.19,9.13,9.18,0.22,3738.0
00713,元大台灣高息低波,4922304.0,200104216.0,40.75,40.78,40.57,40.66,0.23,3033.0
00714,群益道瓊美國地產,186854.0,3395079.0,18.24,18.24,18.13,18.18,0.29,152.0
00715L,期街口布蘭特正2,40146137.0,531146340.0,13.11,13.4,13.08,13.3,0.25,5096.0
00717,富邦美國特別股,166776.0,2428099.0,14.52,14.58,14.52,14.58,0.1,174.0
00728,第一金工業30,473820.0,10788304.0,22.67,22.84,22.67,22.79,0.2,260.0
00730,富邦臺灣優質高息,111571.0,2028278.0,18.11,18.24,18.11,18.17,0.12,165.0
00731,復華富時高息低波,1077450.0,61312348.0,56.9,57.0,56.8,57.0,0.45,177.0
00733,富邦臺灣中小,218265.0,8002488.0,36.8,36.82,36.51,36.62,0.12,176.0
00735,國泰臺韓科技,111108.0,2893744.0,26.0,26.06,26.0,26.06,0.23,15.0
00736,國泰新興市場,102310.0,1982440.0,19.28,19.39,19.28,19.39,0.16,932.0
00737,國泰AI+Robo,57446.0,1547773.0,27.15,27.15,26.94,26.95,0.13,802.0
00738U,期元大道瓊白銀,470562.0,11553288.0,24.44,24.6,24.44,24.6,-0.05,110.0
00739,元大MSCI A股,15376.0,358562.0,23.3,23.41,23.29,23.31,0.29,668.0
00752,中信中國50,1990771.0,36155865.0,18.1,18.28,18.0,18.14,0.26,448.0
00753L,中信中國50正2,14703913.0,151547381.0,10.21,10.42,10.18,10.25,0.21,2146.0
00757,統一FANG+,985484.0,44251553.0,44.85,45.0,44.84,44.87,0.75,690.0
00762,元大全球AI,300255.0,10894282.0,36.15,36.36,36.15,36.35,0.49,358.0
00763U,期街口道瓊銅,202000.0,4988970.0,24.67,24.86,24.65,24.75,0.26,29.0
00770,國泰北美科技,224778.0,6579523.0,29.11,29.35,29.11,29.27,0.4,231.0
00771,元大US高息特別股,14311.0,229798.0,16.09,16.09,16.04,16.06,0.08,287.0
00775B,新光投等債15+,53330.0,1818088.0,34.15,34.15,34.08,34.08,-0.15,1012.0
00783,富邦中証500,238430.0,5028361.0,20.93,21.17,20.93,21.15,0.33,19.0
00830,國泰費城半導體,5111273.0,134849693.0,26.48,26.48,26.33,26.45,0.19,1827.0
00850,元大臺灣ESG永續,465180.0,14261165.0,30.58,30.79,30.58,30.72,0.32,487.0
00851,台新全球AI,6647.0,174768.0,26.31,26.41,26.31,26.41,0.41,901.0
00852L,國泰美國道瓊正2,597152.0,11525244.0,19.29,19.35,19.29,19.3,0.45,91.0
00861,元大全球未來通訊,63971.0,1782817.0,27.9,27.9,27.82,27.84,0.25,106.0
00865B,國泰US短期公債,153151.0,6237035.0,40.75,40.75,40.71,40.72,-0.03,998.0
00875,國泰網路資安,537567.0,13287866.0,24.73,24.78,24.69,24.73,0.0,215.0
00876,元大全球5G,176576.0,4683162.0,26.36,26.58,26.36,26.52,0.16,145.0
00878,國泰永續高股息,35632974.0,625492650.0,17.55,17.6,17.52,17.56,0.11,12872.0
00881,國泰台灣5G+,4871293.0,71891205.0,14.64,14.81,14.64,14.79,0.19,1830.0
00882,中信中國高股息,8145364.0,100143208.0,12.22,12.36,12.22,12.3,0.12,1837.0
00885,富邦越南,6266906.0,70338213.0,11.18,11.25,11.17,11.25,0.09,1752.0
