證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,4828179.0,573008011.0,118.6,119.0,118.3,118.9,0.35,5793.0
0051,元大中型100,34159.0,1980944.0,58.15,58.15,57.8,57.95,-0.2,157.0
0052,富邦科技,151159.0,15384079.0,101.75,102.0,101.5,102.0,0.6,384.0
0053,元大電子,3499.0,207042.0,59.3,59.5,59.3,59.5,0.15,502.0
0055,元大MSCI金融,123819.0,2800994.0,22.64,22.7,22.56,22.7,0.06,327.0
0056,元大高股息,10167712.0,291084334.0,28.67,28.69,28.53,28.64,-0.03,8134.0
0057,富邦摩台,5544.0,476312.0,86.2,86.2,86.05,86.2,0.1,968.0
0061,元大寶滬深,95369.0,1843848.0,19.33,19.4,19.3,19.34,0.06,552.0
006203,元大MSCI台灣,6421.0,368319.0,57.45,57.45,57.2,57.45,0.15,189.0
006204,永豐臺灣加權,4047.0,319820.0,79.25,79.4,79.25,79.25,0.1,434.0
006205,富邦上証,1900831.0,62544923.0,32.84,33.02,32.7,33.0,0.3,476.0
006206,元大上證50,120028.0,3733918.0,30.87,31.22,30.87,31.22,0.35,110.0
006207,復華滬深,490384.0,12452418.0,25.44,25.52,25.32,25.48,0.18,771.0
006208,富邦台50,2305571.0,158309534.0,68.7,68.8,68.45,68.8,0.2,2580.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,2044902.0,234987159.0,115.0,115.25,114.1,115.25,0.4,1286.0
00632R,元大台灣50反1,63853243.0,335598869.0,5.26,5.28,5.24,5.24,-0.01,2541.0
00633L,富邦上証正2,8678741.0,349841593.0,39.96,40.75,39.55,40.57,0.75,2127.0
00634R,富邦上証反1,307000.0,1335610.0,4.36,4.38,4.33,4.34,-0.03,41.0
00635U,期元大S&P黃金,215994.0,5517578.0,25.52,25.6,25.48,25.6,0.05,194.0
00636,國泰中國A50,1141534.0,25120715.0,21.97,22.11,21.77,22.06,0.22,1215.0
00636K,國泰中國A50+U,200.0,1436.0,7.18,7.18,7.18,7.18,0.03,2.0
00637L,元大滬深300正2,91785329.0,1457975311.0,15.75,16.05,15.59,15.99,0.28,10339.0
00638R,元大滬深300反1,1470000.0,13533870.0,9.24,9.26,9.14,9.16,-0.08,112.0
00639,富邦深100,972492.0,12182594.0,12.56,12.6,12.49,12.57,0.01,130.0
00640L,富邦日本正2,339140.0,11247264.0,32.96,33.37,32.95,33.36,0.77,119.0
00641R,富邦日本反1,1921048.0,17008781.0,8.88,8.88,8.82,8.83,-0.1,326.0
00642U,期元大S&P石油,10016343.0,153989362.0,15.38,15.41,15.32,15.38,0.22,2354.0
00643,群益深証中小,614537.0,8945695.0,14.6,14.61,14.5,14.56,-0.02,214.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,107985.0,3036683.0,27.96,28.19,27.96,28.19,0.29,453.0
00646,元大S&P500,385269.0,15121820.0,39.21,39.3,39.21,39.27,0.06,695.0
00647L,元大S&P500正2,54218.0,3023632.0,55.7,55.9,55.7,55.85,0.2,30.0
00648R,元大S&P500反1,3737001.0,26409197.0,7.07,7.07,7.06,7.07,-0.01,715.0
00650L,復華香港正2,3698755.0,50342559.0,13.63,13.71,13.52,13.61,0.0,631.0
00651R,復華香港反1,249990.0,2059720.0,8.26,8.27,8.21,8.24,-0.01,67.0
00652,富邦印度,292446.0,8756029.0,29.92,30.0,29.88,29.97,0.05,439.0
00653L,富邦印度正2,556413.0,24600807.0,43.99,44.37,43.99,44.36,0.49,285.0
00654R,富邦印度反1,95630.0,754047.0,7.9,7.9,7.86,7.87,-0.04,36.0
00655L,國泰中國A50正2,3840460.0,109210514.0,28.17,28.73,27.85,28.59,0.53,974.0
00656R,國泰中國A50反1,311000.0,2549540.0,8.23,8.23,8.15,8.17,-0.07,34.0
00657,國泰日經225,115698.0,4042884.0,34.82,35.03,34.82,34.97,0.25,616.0
00657K,國泰日經225+U,200.0,2280.0,11.4,11.4,11.4,11.4,0.1,2.0
00660,元大歐洲50,1746.0,55423.0,32.0,32.0,32.0,32.0,0.08,398.0
00661,元大日經225,1023.0,37135.0,,,,,0.0,923.0
00662,富邦NASDAQ,468755.0,24523822.0,52.3,52.4,52.3,52.35,0.05,420.0
00663L,國泰臺灣加權正2,12000.0,1272650.0,105.65,106.4,105.4,106.35,-0.05,7.0
00664R,國泰臺灣加權反1,4548405.0,26953428.0,5.92,5.95,5.91,5.92,0.0,195.0
00665L,富邦恒生國企正2,24800456.0,209256566.0,8.42,8.5,8.37,8.41,0.02,1931.0
00666R,富邦恒生國企反1,254000.0,3641850.0,14.32,14.38,14.29,14.35,-0.02,53.0
00668,國泰美國道瓊,9156.0,342579.0,37.42,37.43,37.41,37.43,-0.04,95.0
00668K,國泰美國道瓊+U,200.0,2438.0,12.19,12.19,12.19,12.19,-0.03,2.0
00669R,國泰美國道瓊反1,1503101.0,11986306.0,7.98,7.98,7.97,7.98,0.01,134.0
00670L,富邦NASDAQ正2,939366.0,63805991.0,67.85,68.0,67.8,67.95,0.25,572.0
00671R,富邦NASDAQ反1,12142351.0,66632420.0,5.49,5.5,5.48,5.5,0.0,598.0
00673R,期元大S&P原油反1,12508739.0,113976649.0,9.11,9.15,9.1,9.12,-0.12,1117.0
00674R,期元大S&P黃金反1,3212000.0,37798110.0,11.78,11.78,11.75,11.75,-0.02,371.0
00675L,富邦臺灣加權正2,381228.0,17692762.0,46.5,46.58,46.05,46.5,0.01,362.0
00676R,富邦臺灣加權反1,2496160.0,8148387.0,3.26,3.28,3.26,3.26,0.0,122.0
00678,群益NBI生技,307369.0,7994455.0,26.09,26.09,25.98,26.02,-0.18,218.0
00680L,元大美債20正2,70552977.0,818233649.0,11.59,11.62,11.56,11.62,-0.24,7843.0
00681R,元大美債20反1,104158.0,1887394.0,18.15,18.15,18.09,18.11,0.19,35.0
00682U,期元大美元指數,25018.0,505592.0,20.24,20.24,20.19,20.2,0.07,15.0
00683L,期元大美元指正2,502080.0,10476720.0,20.85,20.89,20.83,20.88,0.16,155.0
00684R,期元大美元指反1,1010.0,16362.0,16.2,16.2,16.2,16.2,-0.05,3.0
00685L,群益臺灣加權正2,36289.0,1494889.0,41.26,41.26,40.99,41.23,0.09,21.0
00686R,群益臺灣加權反1,730000.0,2583490.0,3.53,3.55,3.53,3.54,0.01,18.0
00688L,國泰20年美債正2,7692046.0,88428424.0,11.48,11.52,11.45,11.52,-0.26,1076.0
00689R,國泰20年美債反1,3000.0,56400.0,18.82,18.82,18.78,18.8,0.23,3.0
00690,兆豐藍籌30,1638501.0,45185930.0,27.69,27.69,27.48,27.61,-0.02,1207.0
00692,富邦公司治理,1523230.0,45244611.0,29.65,29.77,29.62,29.77,0.11,1051.0
00693U,期街口S&P黃豆,13249.0,345254.0,26.1,26.1,26.02,26.02,-0.15,12.0
00700,富邦恒生國企,167529.0,2178921.0,12.98,13.06,12.96,12.98,0.03,335.0
00701,國泰股利精選30,647155.0,15151200.0,23.38,23.45,23.33,23.45,0.07,657.0
00702,國泰標普低波高息,110998.0,2266440.0,20.47,20.49,20.39,20.44,-0.07,829.0
00703,台新MSCI中國,36875.0,584645.0,16.01,16.01,15.85,15.87,-0.04,886.0
00706L,期元大S&P日圓正2,590000.0,5574870.0,9.44,9.47,9.43,9.47,-0.03,143.0
00707R,期元大S&P日圓反1,5000.0,121850.0,24.37,24.37,24.37,24.37,0.0,1.0
00708L,期元大S&P黃金正2,673148.0,19604846.0,29.03,29.25,29.03,29.24,0.1,176.0
00709,富邦歐洲,19117.0,488122.0,25.57,25.57,25.56,25.56,0.05,927.0
00710B,復華彭博非投等債,317760.0,5647854.0,17.77,17.8,17.76,17.78,0.01,90.0
00711B,復華彭博新興債,122435.0,1991906.0,16.29,16.31,16.25,16.27,-0.07,873.0
00712,復華富時不動產,15398515.0,135337262.0,8.79,8.8,8.78,8.78,0.0,4599.0
00713,元大台灣高息低波,8585035.0,354483787.0,41.33,41.37,41.14,41.32,0.04,4732.0
00714,群益道瓊美國地產,190461.0,3477360.0,18.24,18.26,18.24,18.26,0.0,147.0
00715L,期街口布蘭特正2,81863158.0,1021683747.0,12.5,12.54,12.39,12.46,0.25,8282.0
00717,富邦美國特別股,205371.0,2870412.0,14.0,14.0,13.96,13.98,-0.04,1244.0
00728,第一金工業30,399139.0,9158146.0,23.0,23.02,22.87,23.02,0.05,328.0
00730,富邦臺灣優質高息,107431.0,1956828.0,18.31,18.31,18.17,18.17,-0.14,373.0
00731,復華富時高息低波,757742.0,43871492.0,57.7,58.0,57.65,57.9,0.25,236.0
00733,富邦臺灣中小,314756.0,11988371.0,38.35,38.36,37.72,37.98,-0.36,314.0
00735,國泰臺韓科技,103925.0,2754341.0,26.4,26.56,26.4,26.56,-0.05,560.0
