證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,3505542.0,422340774.0,120.75,120.8,120.2,120.2,-0.1,6100.0
0051,元大中型100,39195.0,2243431.0,57.3,57.5,57.1,57.1,-0.2,140.0
0052,富邦科技,537551.0,57528403.0,107.15,107.4,106.5,106.6,0.35,515.0
0053,元大電子,4049.0,241993.0,60.0,60.05,60.0,60.0,0.3,1001.0
0055,元大MSCI金融,53961.0,1214873.0,22.54,22.56,22.48,22.48,-0.06,207.0
0056,元大高股息,19961989.0,564371069.0,28.37,28.38,28.21,28.24,-0.13,12042.0
0057,富邦摩台,1999.0,174664.0,87.75,87.75,87.75,87.75,0.3,998.0
0061,元大寶滬深,188954.0,3629486.0,19.25,19.26,19.16,19.21,-0.04,451.0
006203,元大MSCI台灣,3886.0,226600.0,58.35,58.5,58.35,58.5,0.25,834.0
006204,永豐臺灣加權,24921.0,1972929.0,79.6,79.6,79.2,79.2,0.0,1024.0
006205,富邦上証,1247654.0,40007257.0,32.33,32.35,31.89,32.0,-0.14,496.0
006206,元大上證50,104320.0,3170182.0,30.41,30.59,30.3,30.41,-0.13,1030.0
006207,FH滬深,63009.0,1578105.0,25.25,25.25,24.9,25.05,-0.01,27.0
006208,富邦台50,2038475.0,141980530.0,69.7,69.85,69.5,69.55,-0.1,3215.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,2466771.0,285299364.0,116.25,116.4,115.0,115.0,-0.65,1605.0
00632R,元大台灣50反1,63003738.0,331812380.0,5.24,5.28,5.24,5.28,0.02,3150.0
00633L,富邦上証正2,10419693.0,407831711.0,39.49,39.85,38.65,39.06,-0.32,2637.0
00634R,富邦上証反1,1800000.0,8027210.0,4.45,4.48,4.44,4.47,0.02,41.0
00635U,期元大S&P黃金,149467.0,3458127.0,23.15,23.17,23.12,23.17,0.05,99.0
00636,國泰中國A50,1350633.0,29124797.0,21.6,21.72,21.44,21.55,-0.04,972.0
00636K,國泰中國A50+U,200.0,1396.0,6.98,6.98,6.98,6.98,-0.04,2.0
00637L,元大滬深300正2,70980065.0,1095538115.0,15.55,15.62,15.22,15.38,-0.11,10231.0
00638R,元大滬深300反1,265000.0,2486890.0,9.37,9.44,9.34,9.39,0.02,53.0
00639,富邦深100,681478.0,8870938.0,13.05,13.1,12.93,13.0,0.04,1197.0
00640L,富邦日本正2,114394.0,3657806.0,31.92,32.05,31.9,31.96,0.53,60.0
00641R,富邦日本反1,1503127.0,13627410.0,9.08,9.08,9.05,9.06,-0.09,195.0
00642U,期元大S&P石油,4073697.0,66263830.0,16.29,16.29,16.24,16.28,-0.2,1188.0
00643,群益深証中小,82691.0,1242646.0,15.08,15.12,14.97,15.01,0.02,32.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,32686.0,900231.0,27.52,27.58,27.52,27.56,0.26,929.0
00646,元大S&P500,178412.0,6788319.0,38.1,38.1,38.0,38.07,0.08,258.0
00647L,元大S&P500正2,150180.0,7918004.0,52.8,52.85,52.7,52.85,0.05,44.0
00648R,元大S&P500反1,731000.0,5348280.0,7.3,7.33,7.3,7.32,0.01,58.0
00650L,FH香港正2,8962620.0,122628709.0,13.73,13.78,13.55,13.71,0.09,973.0
00651R,FH香港反1,421000.0,3526950.0,8.37,8.41,8.35,8.38,-0.01,51.0
00652,富邦印度,208620.0,6126382.0,29.39,29.41,29.28,29.3,0.07,245.0
00653L,富邦印度正2,386685.0,16428639.0,42.55,42.71,42.1,42.31,-0.08,134.0
00654R,富邦印度反1,74000.0,599470.0,8.11,8.13,8.09,8.13,0.02,21.0
