證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,23085737.0,2818081711.0,121.8,122.4,121.6,122.15,1.6,18679.0
0051,元大中型100,66207.0,3905971.0,58.95,59.25,58.9,58.9,0.45,161.0
0052,富邦科技,767891.0,80546780.0,104.8,105.25,104.5,104.9,1.6,793.0
0053,元大電子,7921.0,480532.0,60.65,61.05,60.65,61.05,1.05,973.0
0055,元大MSCI金融,326474.0,7529463.0,22.93,23.14,22.93,23.1,0.14,351.0
0056,元大高股息,44743854.0,1298303895.0,28.85,29.11,28.85,29.05,0.29,15497.0
0057,富邦摩台,3302.0,292007.0,88.4,88.55,88.4,88.55,2.0,6.0
0061,元大寶滬深,239982.0,4480246.0,18.8,18.8,18.61,18.71,-0.11,808.0
006203,元大MSCI台灣,70544.0,4173887.0,58.9,59.5,58.9,59.15,0.9,860.0
006204,永豐臺灣加權,30194.0,2457215.0,81.2,81.55,81.1,81.55,1.1,1017.0
006205,富邦上証,2628943.0,83155963.0,31.55,31.74,31.54,31.61,0.05,281.0
006206,元大上證50,67615.0,2021988.0,30.01,30.01,29.82,29.89,-0.07,997.0
006207,復華滬深,271262.0,6697218.0,24.66,24.74,24.63,24.66,-0.02,25.0
006208,富邦台50,6114895.0,430855058.0,70.15,70.6,70.15,70.55,0.9,6048.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,5625677.0,678350129.0,120.35,121.4,119.6,120.95,2.75,3723.0
00632R,元大台灣50反1,268467674.0,1376483680.0,5.14,5.15,5.11,5.12,-0.06,15861.0
00633L,富邦上証正2,6735339.0,256853068.0,37.97,38.48,37.86,38.02,0.03,1595.0
00634R,富邦上証反1,535000.0,2393240.0,4.49,4.49,4.45,4.48,0.0,18.0
00635U,期元大S&P黃金,684230.0,17094469.0,25.0,25.01,24.94,24.95,-0.14,376.0
00636,國泰中國A50,1339585.0,28501794.0,21.22,21.36,21.22,21.23,-0.03,881.0
00636K,國泰中國A50+U,200.0,1384.0,6.92,6.92,6.92,6.92,0.0,2.0
00637L,元大滬深300正2,63446018.0,953842984.0,15.03,15.17,14.93,15.01,0.03,6993.0
00638R,元大滬深300反1,698000.0,6596120.0,9.48,9.48,9.44,9.47,-0.01,28.0
00639,富邦深100,2629803.0,32458752.0,12.36,12.39,12.31,12.31,-0.06,1034.0
