證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,8700172.0,1037538973.0,120.0,120.05,118.8,119.05,-0.9,22007.0
0051,元大中型100,73416.0,4291980.0,58.5,58.55,58.25,58.45,-0.05,173.0
0052,富邦科技,349045.0,37163057.0,107.15,107.15,105.95,106.15,-1.0,765.0
0053,元大電子,10094.0,603696.0,60.1,60.1,59.6,59.6,-0.55,1005.0
0055,元大MSCI金融,165794.0,3717174.0,22.42,22.49,22.35,22.35,-0.07,281.0
0056,元大高股息,12559901.0,359582729.0,28.67,28.74,28.53,28.55,-0.12,11209.0
0057,富邦摩台,2925.0,253338.0,87.2,87.2,86.55,86.55,-0.45,888.0
0061,元大寶滬深,70324.0,1387425.0,19.8,19.8,19.72,19.73,0.03,961.0
006203,元大MSCI台灣,4920.0,283864.0,58.1,58.1,57.6,57.6,-0.5,914.0
006204,永豐臺灣加權,24017.0,1904959.0,79.9,79.9,79.2,79.3,-0.45,1002.0
006205,富邦上証,1207712.0,39765139.0,33.07,33.12,32.84,32.89,-0.19,341.0
006206,元大上證50,87371.0,2722671.0,31.28,31.28,31.08,31.18,-0.1,983.0
006207,復華滬深,4296.0,110467.0,25.99,25.99,25.91,25.91,-0.03,997.0
006208,富邦台50,4753612.0,328690031.0,69.5,69.6,68.9,69.0,-0.5,10408.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,2276132.0,265391347.0,117.55,117.75,115.6,116.1,-1.05,2431.0
00632R,元大台灣50反1,94844973.0,495785521.0,5.21,5.25,5.2,5.23,0.02,3944.0
00633L,富邦上証正2,4080081.0,163932807.0,40.5,40.6,39.97,40.1,-0.23,1034.0
00634R,富邦上証反1,126008.0,548224.0,4.34,4.36,4.33,4.34,0.0,21.0
00635U,期元大S&P黃金,461509.0,11703888.0,25.38,25.41,25.34,25.36,0.06,147.0
00636,國泰中國A50,2837280.0,62241977.0,22.14,22.14,21.88,21.91,-0.11,1295.0
00636K,國泰中國A50+U,200.0,1440.0,7.2,7.2,7.2,7.2,-0.03,2.0
00637L,元大滬深300正2,39864907.0,631120609.0,15.92,15.99,15.75,15.8,-0.09,5007.0
00638R,元大滬深300反1,254000.0,2341330.0,9.21,9.22,9.19,9.21,0.04,17.0
00639,富邦深100,437027.0,5745924.0,13.25,13.26,13.1,13.11,-0.09,1027.0
00640L,富邦日本正2,92000.0,2892880.0,31.46,31.49,31.4,31.48,-0.05,27.0
00641R,富邦日本反1,515019.0,4671542.0,9.07,9.09,9.06,9.08,0.01,90.0
00642U,期元大S&P石油,2391833.0,40834080.0,17.09,17.15,17.02,17.02,-0.07,522.0
00643,群益深証中小,695861.0,10721797.0,15.44,15.47,15.38,15.4,-0.04,322.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,39794.0,1089070.0,27.38,27.4,27.35,27.36,-0.07,453.0
00646,元大S&P500,423501.0,16542191.0,39.1,39.12,39.04,39.06,-0.04,474.0
00647L,元大S&P500正2,192710.0,10852546.0,56.35,56.4,56.25,56.25,-0.1,41.0
00648R,元大S&P500反1,1470047.0,10322270.0,7.02,7.03,7.02,7.03,0.0,91.0
00650L,復華香港正2,6758085.0,94826569.0,14.19,14.21,13.88,14.03,-0.16,1519.0
00651R,復華香港反1,205044.0,1670056.0,8.11,8.18,8.11,8.14,0.05,32.0
00652,富邦印度,206702.0,5961053.0,28.9,28.9,28.81,28.81,-0.09,804.0
00653L,富邦印度正2,195702.0,8099228.0,41.41,41.48,41.27,41.33,-0.17,107.0
00654R,富邦印度反1,103000.0,838360.0,8.1,8.16,8.1,8.13,0.01,25.0
00655L,國泰中國A50正2,2066634.0,58651761.0,28.46,28.65,28.19,28.3,-0.19,493.0
00656R,國泰中國A50反1,289000.0,2359870.0,8.16,8.22,8.16,8.22,0.03,16.0
00657,國泰日經225,102010.0,3484544.0,34.16,34.16,34.1,34.1,-0.19,6.0
00657K,國泰日經225+U,200.0,2236.0,11.18,11.18,11.18,11.18,-0.06,2.0
00660,元大歐洲50,1994.0,62656.0,31.84,31.84,31.84,31.84,0.07,993.0
00661,元大日經225,6055.0,220635.0,36.5,36.55,36.5,36.55,-0.01,839.0
00662,富邦NASDAQ,131931.0,6752339.0,51.3,51.3,51.15,51.2,0.0,214.0
00663L,國泰臺灣加權正2,32000.0,3464550.0,108.75,108.8,107.3,107.3,-1.15,5.0
00664R,國泰臺灣加權反1,5535298.0,32632131.0,5.88,5.92,5.86,5.91,0.02,302.0
00665L,富邦恒生國企正2,23571530.0,203456850.0,8.76,8.77,8.53,8.6,-0.16,2319.0
00666R,富邦恒生國企反1,133000.0,1891360.0,14.24,14.26,14.19,14.19,0.14,9.0
00668,國泰美國道瓊,23619.0,886933.0,37.58,37.6,37.55,37.58,-0.09,878.0
00668K,國泰美國道瓊+U,200.0,2462.0,12.31,12.31,12.31,12.31,-0.03,2.0
00669R,國泰美國道瓊反1,2457000.0,19370210.0,7.88,7.89,7.87,7.89,0.01,225.0
00670L,富邦NASDAQ正2,1150476.0,76357332.0,66.45,66.55,66.2,66.25,-0.2,407.0
00671R,富邦NASDAQ反1,5230471.0,29115138.0,5.56,5.58,5.55,5.58,0.01,258.0
00673R,期元大S&P原油反1,17183581.0,143161736.0,8.33,8.37,8.29,8.36,0.03,1355.0
00674R,期元大S&P黃金反1,483190.0,5723748.0,11.83,11.86,11.82,11.86,-0.02,79.0
00675L,富邦臺灣加權正2,799065.0,37704381.0,47.46,47.59,46.83,46.91,-0.45,685.0
00676R,富邦臺灣加權反1,2897635.0,9402510.0,3.23,3.26,3.23,3.26,0.03,180.0
00678,群益NBI生技,314483.0,8172296.0,26.0,26.0,25.96,25.99,-0.08,906.0
00680L,元大美債20正2,19458547.0,226634244.0,11.65,11.67,11.62,11.66,0.04,2175.0
00681R,元大美債20反1,99000.0,1790770.0,18.08,18.12,18.07,18.08,-0.05,21.0
00682U,期元大美元指數,112002.0,2270821.0,20.26,20.29,20.25,20.27,-0.04,42.0
00683L,期元大美元指正2,1126136.0,23627566.0,20.95,21.01,20.91,21.01,-0.08,249.0
00684R,期元大美元指反1,7010.0,114172.0,16.3,16.3,16.22,16.22,0.0,6.0
00685L,群益臺灣加權正2,60324.0,2527034.0,42.13,42.13,41.55,41.62,-0.43,34.0
00686R,群益臺灣加權反1,567000.0,2000800.0,3.51,3.53,3.51,3.53,0.02,29.0
00688L,國泰20年美債正2,1614490.0,18649730.0,11.54,11.57,11.54,11.57,0.06,295.0
00689R,國泰20年美債反1,3000.0,56240.0,18.75,18.75,18.74,18.74,-0.05,2.0
00690,兆豐藍籌30,134616.0,3711731.0,27.66,27.66,27.5,27.5,-0.16,873.0
00692,富邦公司治理,2260448.0,67647375.0,30.06,30.07,29.82,29.85,-0.21,2998.0
00693U,期街口S&P黃豆,16055.0,433472.0,27.07,27.07,26.98,27.0,-0.14,11.0
00700,富邦恒生國企,115107.0,1510028.0,13.2,13.2,13.04,13.12,-0.08,9.0
00701,國泰股利精選30,526726.0,12219422.0,23.13,23.24,23.11,23.11,-0.02,471.0
00702,國泰標普低波高息,264928.0,5555440.0,20.98,20.98,20.96,20.96,-0.02,778.0
00703,台新MSCI中國,30020.0,490546.0,16.43,16.43,16.32,16.39,-0.04,8.0
00706L,期元大S&P日圓正2,826517.0,7958267.0,9.66,9.66,9.61,9.63,0.01,172.0
00707R,期元大S&P日圓反1,2000.0,48400.0,24.2,24.2,24.2,24.2,-0.03,1.0
00708L,期元大S&P黃金正2,340335.0,9786073.0,28.83,28.83,28.7,28.75,0.15,137.0
00709,富邦歐洲,43597.0,1099085.0,25.24,25.24,25.17,25.23,-0.01,958.0
00710B,復華彭博非投等債,253989.0,4493868.0,17.66,17.71,17.66,17.71,0.05,60.0
00711B,復華彭博新興債,105206.0,1699972.0,16.15,16.17,16.15,16.17,0.03,919.0
