證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,34913145.0,4278148441.0,122.6,122.85,122.2,122.5,0.35,15521.0
0051,元大中型100,93509.0,5557040.0,59.15,59.6,59.15,59.45,0.55,204.0
0052,富邦科技,489811.0,51688762.0,106.0,106.0,105.15,105.55,0.65,530.0
0053,元大電子,4269.0,259434.0,61.0,61.05,61.0,61.05,0.0,1003.0
0055,元大MSCI金融,399385.0,9260507.0,23.15,23.23,23.14,23.16,0.06,366.0
0056,元大高股息,37934460.0,1109381082.0,29.13,29.35,29.08,29.31,0.26,13686.0
0057,富邦摩台,22988.0,2035151.0,88.55,88.65,88.55,88.65,0.1,894.0
0061,元大寶滬深,172650.0,3204926.0,18.71,18.73,18.5,18.6,-0.11,746.0
006203,元大MSCI台灣,16096.0,950514.0,59.15,59.25,58.95,59.25,0.1,860.0
006204,永豐臺灣加權,25540.0,2089711.0,82.0,82.0,81.7,81.9,0.35,1014.0
006205,富邦上証,2337296.0,73022975.0,31.55,31.55,31.06,31.21,-0.4,465.0
006206,元大上證50,185594.0,5473745.0,29.85,29.85,29.28,29.5,-0.39,987.0
006207,復華滬深,173857.0,4243229.0,24.54,24.54,24.29,24.39,-0.27,29.0
006208,富邦台50,7897298.0,558335699.0,70.7,70.95,70.45,70.7,0.15,4921.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,3938875.0,479729112.0,121.75,122.3,121.1,122.0,1.05,2610.0
00632R,元大台灣50反1,199107567.0,1015164376.0,5.1,5.12,5.09,5.1,-0.02,9744.0
00633L,富邦上証正2,11395345.0,427692221.0,37.68,38.01,37.05,37.57,-0.45,3318.0
00634R,富邦上証反1,899100.0,4055090.0,4.5,4.53,4.48,4.51,0.03,45.0
00635U,期元大S&P黃金,685042.0,16914725.0,24.68,24.75,24.64,24.74,-0.21,447.0
00636,國泰中國A50,1148281.0,24074094.0,21.08,21.1,20.82,20.99,-0.24,574.0
00636K,國泰中國A50+U,200.0,1372.0,6.86,6.86,6.86,6.86,-0.06,2.0
00637L,元大滬深300正2,97629549.0,1444788503.0,14.88,14.97,14.6,14.83,-0.18,14539.0
00638R,元大滬深300反1,479000.0,4561460.0,9.51,9.6,9.47,9.52,0.05,75.0
00639,富邦深100,1439285.0,17568895.0,12.28,12.28,12.11,12.19,-0.12,1081.0
