證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,12145943.0,1427615281.0,117.55,117.95,117.15,117.5,-1.3,25237.0
0051,元大中型100,47385.0,2639563.0,56.0,56.0,55.6,55.65,-0.3,167.0
0052,富邦科技,340882.0,35613206.0,104.45,104.8,104.0,104.2,-1.15,506.0
0053,元大電子,7850.0,457870.0,58.45,58.45,58.35,58.35,-0.4,819.0
0055,元大MSCI金融,461023.0,10031317.0,21.96,21.96,21.7,21.73,-0.34,524.0
0056,元大高股息,27208830.0,753394745.0,27.73,27.79,27.6,27.66,-0.27,19650.0
0057,富邦摩台,65865.0,5606287.0,85.4,85.4,85.1,85.1,-1.1,770.0
0061,元大寶滬深,134401.0,2557902.0,19.07,19.14,18.96,19.03,-0.13,551.0
006203,元大MSCI台灣,11594.0,653642.0,56.3,56.8,56.25,56.8,-0.25,479.0
006204,永豐臺灣加權,24234.0,1870023.0,77.45,77.45,77.05,77.05,-0.9,606.0
006205,富邦上証,1121489.0,35672866.0,32.12,32.12,31.63,31.8,-0.19,216.0
006206,元大上證50,29845.0,903764.0,30.58,30.58,30.1,30.2,-0.26,814.0
006207,FH滬深,195000.0,4858577.0,25.11,25.11,24.72,24.86,-0.26,539.0
006208,富邦台50,4201317.0,285880761.0,68.1,68.25,67.85,68.0,-0.75,9422.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,4546676.0,497874446.0,109.2,110.25,108.8,109.25,-2.6,3433.0
00632R,元大台灣50反1,210667069.0,1138852959.0,5.4,5.43,5.39,5.41,0.06,8494.0
00633L,富邦上証正2,9733040.0,370248392.0,38.39,38.45,37.54,38.0,-0.59,2550.0
00634R,富邦上証反1,1816000.0,8163180.0,4.46,4.52,4.46,4.51,0.05,54.0
00635U,期元大S&P黃金,789056.0,19146507.0,24.29,24.32,24.19,24.19,0.23,481.0
00636,國泰中國A50,783797.0,16768402.0,21.57,21.58,21.28,21.39,-0.18,1016.0
00636K,國泰中國A50+U,200.0,1402.0,7.01,7.01,7.01,7.01,-0.04,2.0
00637L,元大滬深300正2,89147666.0,1335398363.0,15.13,15.15,14.79,14.96,-0.26,10783.0
00638R,元大滬深300反1,866099.0,8215630.0,9.4,9.54,9.4,9.46,0.05,73.0
00639,富邦深100,1411143.0,18111544.0,12.93,12.95,12.75,12.84,-0.15,1230.0
00640L,富邦日本正2,1024597.0,28810380.0,28.06,28.5,27.86,28.16,-1.5,403.0
00641R,富邦日本反1,2581427.0,24785523.0,9.62,9.65,9.54,9.59,0.21,313.0
00642U,期元大S&P石油,24576672.0,387329270.0,15.83,15.88,15.66,15.69,-0.62,6474.0
00643,群益深証中小,308366.0,4581177.0,14.95,14.95,14.66,14.82,-0.09,346.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,98212.0,2535071.0,25.77,25.96,25.74,25.86,-0.69,1042.0
00646,元大S&P500,1198144.0,44087937.0,37.16,37.16,36.71,36.71,-0.56,1170.0
00647L,元大S&P500正2,369880.0,18322143.0,49.46,49.72,49.36,49.45,-1.6,270.0
00648R,元大S&P500反1,3648213.0,27421957.0,7.53,7.53,7.49,7.51,0.08,250.0
00650L,FH香港正2,14608473.0,187037356.0,12.91,13.06,12.48,12.63,-0.55,1974.0
00651R,FH香港反1,2759000.0,23796050.0,8.52,8.71,8.52,8.65,0.15,186.0
00652,富邦印度,857652.0,24230901.0,28.57,28.57,28.09,28.14,-0.7,1639.0
00653L,富邦印度正2,1192299.0,47298462.0,39.96,39.98,39.34,39.39,-1.56,655.0
00654R,富邦印度反1,420050.0,3512935.0,8.35,8.4,8.33,8.4,0.15,96.0
00655L,國泰中國A50正2,2618150.0,70304589.0,27.16,27.16,26.51,26.83,-0.44,818.0
00656R,國泰中國A50反1,758000.0,6427270.0,8.45,8.52,8.45,8.48,0.04,30.0
00657,國泰日經225,112124.0,3627380.0,32.26,32.39,32.19,32.26,-0.6,860.0
00657K,國泰日經225+U,200.0,2114.0,10.57,10.57,10.57,10.57,-0.16,2.0
00660,元大歐洲50,6973.0,207091.0,29.55,29.77,29.55,29.7,-0.8,685.0
00661,元大日經225,4996.0,172077.0,34.54,34.67,34.5,34.67,-0.55,995.0
00662,富邦NASDAQ,2469286.0,116670609.0,47.37,47.37,47.14,47.2,-0.42,610.0
00663L,國泰臺灣加權正2,6023.0,607313.0,100.7,101.35,100.45,100.6,-2.7,7.0
00664R,國泰臺灣加權反1,13560547.0,82798284.0,6.11,6.12,6.08,6.11,0.07,688.0
00665L,富邦恒生國企正2,39392000.0,305179450.0,7.81,7.94,7.53,7.6,-0.37,4029.0
00666R,富邦恒生國企反1,649000.0,9897430.0,15.15,15.41,15.04,15.3,0.31,66.0
00668,國泰美國道瓊,117608.0,4168368.0,35.48,35.52,35.42,35.43,-0.49,1035.0
00668K,國泰美國道瓊+U,200.0,2320.0,11.6,11.6,11.6,11.6,-0.12,2.0
00669R,國泰美國道瓊反1,13487786.0,112444037.0,8.34,8.35,8.32,8.34,0.09,730.0
00670L,富邦NASDAQ正2,2819156.0,159115615.0,56.35,56.75,56.25,56.3,-0.9,921.0
00671R,富邦NASDAQ反1,39342100.0,237802060.0,6.07,6.07,6.03,6.05,0.02,725.0
00673R,期元大S&P原油反1,68933298.0,630122379.0,9.12,9.22,9.08,9.19,0.34,3731.0
00674R,期元大S&P黃金反1,694261.0,8624125.0,12.39,12.46,12.38,12.45,-0.15,183.0
00675L,富邦臺灣加權正2,1288477.0,56739203.0,43.86,44.35,43.74,43.99,-0.96,990.0
00676R,富邦臺灣加權反1,8757500.0,29371020.0,3.36,3.37,3.34,3.36,0.03,375.0
00678,群益NBI生技,365017.0,9044730.0,24.65,24.81,24.65,24.8,0.24,267.0
00680L,元大美債20正2,25932926.0,314674992.0,12.14,12.18,12.06,12.15,0.41,3502.0
00681R,元大美債20反1,504000.0,8973670.0,17.82,17.88,17.77,17.8,-0.38,131.0
00682U,期元大美元指數,104039.0,2143523.0,20.57,20.64,20.57,20.61,-0.01,41.0
00683L,期元大美元指正2,1927000.0,41933910.0,21.77,21.8,21.71,21.77,-0.05,341.0
