證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,6230136.0,741121308.0,118.55,119.35,118.1,119.0,0.25,11499.0
0051,元大中型100,33242.0,1861013.0,55.5,56.1,55.5,56.05,0.55,189.0
0052,富邦科技,568793.0,59710443.0,104.8,105.25,104.25,104.9,0.0,623.0
0053,元大電子,10138.0,591161.0,58.25,58.7,58.25,58.7,0.25,1007.0
0055,元大MSCI金融,267156.0,6075872.0,22.6,22.84,22.6,22.74,0.18,399.0
0056,元大高股息,17239749.0,471641998.0,27.27,27.42,27.25,27.41,0.17,11795.0
0057,富邦摩台,8045.0,694604.0,86.2,86.85,86.2,86.85,0.3,1004.0
0061,元大寶滬深,120717.0,2340665.0,19.37,19.53,19.26,19.53,0.02,1014.0
006203,元大MSCI台灣,5506.0,316167.0,57.3,57.8,57.3,57.7,0.25,821.0
006204,永豐臺灣加權,24319.0,1895589.0,77.75,78.1,77.75,78.0,0.45,980.0
006205,富邦上証,1880738.0,61129088.0,32.24,32.67,32.17,32.63,0.2,775.0
006206,元大上證50,85139.0,2646129.0,31.24,31.37,30.93,31.37,0.13,58.0
006207,FH滬深,119424.0,3020780.0,25.27,25.59,25.15,25.59,0.23,59.0
006208,富邦台50,2421365.0,166650635.0,68.7,69.05,68.4,68.85,0.15,4531.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,2709564.0,302395756.0,110.6,112.45,110.35,112.0,0.95,1227.0
00632R,元大台灣50反1,89541534.0,480474496.0,5.39,5.4,5.34,5.36,-0.03,4358.0
00633L,富邦上証正2,9059314.0,369834895.0,40.52,41.53,40.21,41.53,-0.02,2455.0
00634R,富邦上証反1,555000.0,2409370.0,4.37,4.38,4.31,4.31,-0.02,47.0
00635U,期元大S&P黃金,564243.0,13273171.0,23.51,23.57,23.5,23.53,0.19,156.0
00636,國泰中國A50,1670693.0,37004135.0,22.06,22.29,22.03,22.29,0.0,1249.0
00636K,國泰中國A50+U,200.0,1466.0,7.33,7.33,7.33,7.33,-0.02,2.0
00637L,元大滬深300正2,96104109.0,1547239366.0,16.01,16.39,15.85,16.39,0.0,10994.0
00638R,元大滬深300反1,800130.0,7299441.0,9.14,9.21,9.05,9.07,0.01,95.0
00639,富邦深100,945362.0,12589912.0,13.32,13.39,13.22,13.39,0.0,404.0
00640L,富邦日本正2,129778.0,3868685.0,29.7,29.9,29.7,29.89,0.31,33.0
00641R,富邦日本反1,449046.0,4211762.0,9.41,9.41,9.36,9.39,-0.04,90.0
00642U,期元大S&P石油,2756297.0,44704492.0,16.19,16.32,16.15,16.26,-0.19,873.0
00643,群益深証中小,385838.0,5928519.0,15.42,15.46,15.3,15.46,0.01,73.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,119335.0,3177534.0,26.65,26.67,26.62,26.64,0.08,844.0
00646,元大S&P500,266226.0,10214563.0,38.35,38.38,38.34,38.38,0.09,340.0
00647L,元大S&P500正2,71462.0,3930944.0,54.8,55.15,54.8,55.05,0.15,51.0
00648R,元大S&P500反1,1963020.0,14001102.0,7.15,7.15,7.12,7.12,-0.03,100.0
00650L,FH香港正2,7094593.0,103478957.0,14.47,14.81,14.41,14.74,0.02,980.0
00651R,FH香港反1,1635000.0,13274520.0,8.12,8.17,8.05,8.08,0.02,150.0
00652,富邦印度,297421.0,8688224.0,29.22,29.27,29.18,29.25,0.01,312.0
00653L,富邦印度正2,441062.0,19287258.0,43.68,43.9,43.5,43.74,-0.19,224.0
00654R,富邦印度反1,188010.0,1496118.0,7.97,7.97,7.94,7.95,0.02,32.0
00655L,國泰中國A50正2,2664204.0,76946828.0,28.76,29.45,28.48,29.45,0.01,753.0
00656R,國泰中國A50反1,120400.0,988082.0,8.25,8.25,8.13,8.13,0.02,27.0
00657,國泰日經225,103991.0,3390533.0,32.61,32.65,32.53,32.64,0.14,995.0
00657K,國泰日經225+U,200.0,2146.0,10.73,10.73,10.73,10.73,0.02,2.0
00660,元大歐洲50,5280.0,164894.0,31.25,31.41,31.25,31.41,0.18,1001.0
00661,元大日經225,9998.0,347893.0,34.93,34.93,34.87,34.88,-0.07,1002.0
00662,富邦NASDAQ,443217.0,21386362.0,48.19,48.32,48.18,48.3,-0.08,401.0
00663L,國泰臺灣加權正2,194463.0,19998599.0,102.6,103.55,102.6,103.2,1.15,19.0
00664R,國泰臺灣加權反1,5939000.0,35926480.0,6.08,6.09,6.03,6.04,-0.03,303.0
00665L,富邦恒生國企正2,21765045.0,196193067.0,8.9,9.18,8.88,9.14,0.02,2382.0
00666R,富邦恒生國企反1,206000.0,2911230.0,14.15,14.25,14.04,14.1,0.01,37.0
00668,國泰美國道瓊,21760.0,812011.0,37.3,37.39,37.3,37.3,0.25,815.0
00668K,國泰美國道瓊+U,200.0,2456.0,12.28,12.28,12.28,12.28,0.07,2.0
00669R,國泰美國道瓊反1,5866406.0,46192940.0,7.89,7.89,7.87,7.87,-0.06,358.0
00670L,富邦NASDAQ正2,2167001.0,130946838.0,60.2,60.7,60.15,60.55,-0.05,891.0
00671R,富邦NASDAQ反1,14337120.0,84276775.0,5.89,5.9,5.87,5.87,-0.01,443.0
00673R,期元大S&P原油反1,30701151.0,273478452.0,8.94,8.95,8.86,8.89,0.09,2480.0
00674R,期元大S&P黃金反1,1130037.0,14483732.0,12.86,12.86,12.8,12.82,-0.11,127.0
00675L,富邦臺灣加權正2,1302224.0,58264626.0,44.36,45.09,44.25,44.88,0.38,323.0
00676R,富邦臺灣加權反1,3894021.0,12985624.0,3.36,3.36,3.32,3.34,-0.01,273.0
00678,群益NBI生技,521884.0,13620313.0,26.1,26.12,26.06,26.11,0.4,446.0
00680L,元大美債20正2,9375078.0,105813460.0,11.28,11.3,11.28,11.29,0.13,1560.0
00681R,元大美債20反1,336061.0,6214836.0,18.47,18.52,18.47,18.48,-0.17,53.0
00682U,期元大美元指數,192278.0,3979317.0,20.75,20.75,20.69,20.7,-0.09,72.0
00683L,期元大美元指正2,3035853.0,66419735.0,21.92,21.92,21.82,21.85,-0.22,516.0
00684R,期元大美元指反1,3000.0,47720.0,15.9,15.91,15.9,15.91,0.05,2.0
00685L,群益臺灣加權正2,89171.0,3542300.0,39.2,39.94,39.2,39.76,0.28,46.0
00686R,群益臺灣加權反1,1483100.0,5373765.0,3.64,3.64,3.6,3.62,-0.01,28.0
00688L,國泰20年美債正2,759200.0,8476524.0,11.17,11.17,11.15,11.17,0.14,171.0
00689R,國泰20年美債反1,6000.0,114900.0,19.15,19.15,19.15,19.15,-0.14,2.0
00690,兆豐藍籌30,147325.0,4038752.0,27.3,27.47,27.3,27.4,0.1,1010.0
00692,富邦公司治理,1559811.0,45927830.0,29.35,29.55,29.24,29.49,0.13,1238.0
00693U,期街口S&P黃豆,13620.0,369741.0,27.17,27.17,27.12,27.12,-0.05,12.0
00700,富邦恒生國企,262811.0,3518037.0,13.44,13.55,13.26,13.43,-0.02,934.0
00701,國泰股利精選30,751336.0,16923101.0,22.43,22.59,22.41,22.53,0.1,682.0
00702,國泰標普低波高息,111599.0,2419673.0,21.67,21.7,21.66,21.68,0.11,944.0
00703,台新MSCI中國,4805.0,79979.0,16.73,16.98,16.73,16.98,0.11,889.0
00706L,期元大S&P日圓正2,1657220.0,16276094.0,9.78,9.85,9.77,9.84,0.09,214.0
00707R,期元大S&P日圓反1,8000.0,192800.0,24.21,24.21,24.07,24.07,-0.11,4.0
00708L,期元大S&P黃金正2,854004.0,21190862.0,24.73,24.9,24.73,24.84,0.38,254.0
00709,富邦歐洲,74481.0,1808617.0,24.29,24.31,24.29,24.31,0.26,1014.0
00710B,FH彭博非投等債,301505.0,5348100.0,17.72,17.77,17.72,17.76,0.04,100.0
00711B,FH彭博新興債,248566.0,3960059.0,15.96,15.96,15.93,15.94,-0.01,434.0
00712,FH富時不動產,4197592.0,45065593.0,10.75,10.75,10.72,10.74,0.01,2140.0
00713,元大台灣高息低波,5108612.0,198242425.0,38.74,38.87,38.67,38.83,0.17,3088.0
00714,群益道瓊美國地產,281484.0,5483866.0,19.49,19.5,19.46,19.49,-0.06,178.0
00715L,期街口布蘭特正2,16570309.0,240102153.0,14.47,14.65,14.35,14.58,-0.26,2865.0
00717,富邦美國特別股,158466.0,2411278.0,15.23,15.26,15.2,15.22,-0.01,803.0
00728,第一金工業30,426642.0,9889784.0,23.1,23.28,23.02,23.21,0.08,1911.0
00730,富邦臺灣優質高息,217147.0,4047357.0,18.57,18.68,18.55,18.67,0.1,236.0
00731,FH富時高息低波,1229468.0,69068818.0,55.85,56.35,55.8,56.3,0.45,255.0
00732,國泰RMB短期報酬,100000.0,4058000.0,40.58,40.58,40.58,40.58,0.04,4.0
00733,富邦臺灣中小,144491.0,5215806.0,36.18,36.2,35.98,36.14,0.33,222.0
00735,國泰臺韓科技,101885.0,2692480.0,26.47,26.47,26.43,26.43,0.05,888.0
00736,國泰新興市場,102142.0,2011581.0,19.72,19.72,19.7,19.7,0.08,949.0
00737,國泰AI+Robo,113361.0,3116746.0,27.47,27.52,27.46,27.52,-0.04,710.0
00738U,期元大道瓊白銀,300080.0,6450452.0,21.38,21.56,21.38,21.52,0.29,130.0
00739,元大MSCI A股,15196.0,361362.0,23.88,23.95,23.66,23.95,0.07,837.0
00752,中信中國50,1878709.0,36681535.0,19.51,19.67,19.4,19.63,-0.09,972.0
00753L,中信中國50正2,14165394.0,172084881.0,12.02,12.4,11.95,12.33,-0.02,3047.0
00757,統一FANG+,208672.0,8573659.0,41.14,41.15,41.0,41.11,-0.11,471.0
00762,元大全球AI,145386.0,5127117.0,35.14,35.35,35.13,35.35,-0.28,219.0
00763U,期街口道瓊銅,38000.0,988220.0,25.99,26.04,25.97,26.02,0.17,15.0
00770,國泰北美科技,368158.0,10059220.0,27.28,27.37,27.28,27.33,-0.14,417.0
00771,元大US高息特別股,23207.0,393716.0,17.0,17.0,16.95,16.99,-0.04,895.0
00775B,新光投等債15+,55201.0,1823760.0,33.08,33.08,33.05,33.05,0.0,710.0
00783,富邦中証500,119046.0,2531800.0,21.21,21.36,21.15,21.36,0.18,12.0
00830,國泰費城半導體,2599979.0,69029574.0,26.56,26.59,26.51,26.57,-0.24,1447.0
00850,元大臺灣ESG永續,541102.0,16616728.0,30.88,30.88,30.53,30.76,0.12,595.0
00851,台新全球AI,96135.0,2491093.0,26.1,26.1,25.85,25.87,-1.01,1066.0
00852L,國泰美國道瓊正2,328000.0,6427120.0,19.58,19.62,19.57,19.6,0.25,89.0
00861,元大全球未來通訊,373443.0,10554659.0,28.2,28.32,28.17,28.28,-0.01,209.0
00865B,國泰US短期公債,104117.0,4159842.0,40.0,40.0,39.96,39.97,-0.01,753.0
00875,國泰網路資安,115335.0,2983316.0,25.84,25.88,25.84,25.87,0.01,132.0
00876,元大全球5G,558786.0,15144727.0,27.05,27.15,26.98,27.13,-0.05,297.0
00878,國泰永續高股息,53874215.0,921901044.0,17.07,17.15,17.04,17.13,0.09,22126.0
00881,國泰台灣5G+,6359962.0,93867500.0,14.75,14.81,14.68,14.76,0.02,2229.0
00882,中信中國高股息,15222647.0,185054898.0,12.1,12.28,12.03,12.26,0.16,4864.0
00885,富邦越南,19194583.0,222662319.0,11.52,11.64,11.52,11.64,0.13,3570.0
00891,中信關鍵半導體,4400652.0,56083529.0,12.64,12.81,12.61,12.76,0.1,3275.0
00892,富邦台灣半導體,3652693.0,42808755.0,11.65,11.79,11.59,11.75,0.1,1608.0
00893,國泰智能電動車,16263690.0,216659728.0,13.34,13.34,13.3,13.33,-0.07,4232.0
00894,中信小資高價30,809045.0,10562069.0,12.98,13.08,12.98,13.05,0.06,249.0
00895,富邦未來車,1897005.0,27491912.0,14.43,14.52,14.43,14.49,0.06,648.0
00896,中信綠能及電動車,2032730.0,28969890.0,14.16,14.29,14.16,14.26,0.1,735.0
00897,富邦基因免疫生技,1073886.0,8909808.0,8.28,8.31,8.27,8.3,0.12,263.0
00898,國泰基因免疫革命,333461.0,2520207.0,7.52,7.58,7.52,7.57,0.07,127.0
00899,FT潔淨能源,53199.0,1203898.0,22.57,22.62,22.57,22.6,0.06,132.0
00900,富邦特選高股息30,7175448.0,79927545.0,11.08,11.18,11.08,11.14,0.06,2421.0
00901,永豐智能車供應鏈,386161.0,4926464.0,12.71,12.8,12.7,12.75,0.04,196.0
00902,中信電池及儲能,14913276.0,193848906.0,13.19,13.19,12.91,12.98,-0.34,5508.0
00903,富邦元宇宙,2971728.0,28711683.0,9.67,9.68,9.64,9.67,-0.11,838.0
00904,新光臺灣半導體30,531605.0,6391255.0,11.94,12.07,11.91,12.01,0.07,212.0
00905,FT臺灣Smart,1409114.0,12558133.0,8.9,8.93,8.88,8.92,0.02,606.0
00906,大華元宇宙科技50,27000.0,269520.0,9.94,10.1,9.94,10.1,0.08,8.0
