證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,7996077.0,945839757.0,117.3,119.45,116.85,119.35,0.55,14283.0
0051,元大中型100,68090.0,3830135.0,56.35,56.35,56.0,56.2,-0.25,183.0
0052,富邦科技,288335.0,30265908.0,104.0,106.15,103.3,106.15,1.55,434.0
0053,元大電子,6999.0,407685.0,57.9,59.2,57.9,59.2,0.5,1004.0
0055,元大MSCI金融,242458.0,5430352.0,22.48,22.48,22.29,22.45,-0.05,437.0
0056,元大高股息,20105562.0,554722946.0,27.58,27.72,27.42,27.72,0.05,18349.0
0057,富邦摩台,2021.0,174164.0,86.75,86.75,86.75,86.75,0.15,1001.0
0061,元大寶滬深,78509.0,1539131.0,19.38,19.69,19.38,19.69,0.31,987.0
006203,元大MSCI台灣,8361.0,480051.0,57.35,57.85,57.2,57.8,0.15,797.0
006204,永豐臺灣加權,25600.0,2002308.0,77.5,78.35,77.5,78.35,0.05,1008.0
006205,富邦上証,1306115.0,42812584.0,32.24,32.95,32.22,32.87,0.51,332.0
006206,元大上證50,92137.0,2895609.0,31.0,31.68,30.9,31.56,0.56,1027.0
006207,FH滬深,276559.0,7049715.0,25.48,25.79,25.15,25.76,0.57,37.0
006208,富邦台50,5855707.0,401583523.0,68.05,69.15,67.75,69.05,0.35,8180.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,3803242.0,421321537.0,109.5,112.6,108.95,112.5,0.65,2059.0
00632R,元大台灣50反1,187032755.0,1006687978.0,5.41,5.43,5.34,5.34,-0.01,7033.0
00633L,富邦上証正2,13162220.0,543836426.0,40.35,41.99,40.3,41.64,1.18,2477.0
00634R,富邦上証反1,472000.0,2045450.0,4.41,4.41,4.3,4.33,-0.05,52.0
00635U,期元大S&P黃金,219635.0,5129895.0,23.31,23.41,23.29,23.41,0.1,95.0
00636,國泰中國A50,1709885.0,37854739.0,21.79,22.32,21.79,22.27,0.37,1170.0
00636K,國泰中國A50+U,200.0,1454.0,7.27,7.27,7.27,7.27,0.1,2.0
00637L,元大滬深300正2,82002231.0,1334013342.0,15.9,16.5,15.89,16.37,0.42,9619.0
00638R,元大滬深300反1,1036033.0,9478161.0,9.23,9.26,9.05,9.1,-0.09,78.0
00639,富邦深100,805761.0,10839442.0,13.35,13.5,13.28,13.48,0.2,276.0
00640L,富邦日本正2,164055.0,4854642.0,29.53,29.81,29.45,29.78,0.34,36.0
00641R,富邦日本反1,399000.0,3760250.0,9.45,9.46,9.4,9.41,-0.04,88.0
00642U,期元大S&P石油,7632380.0,124713743.0,16.2,16.41,16.2,16.4,0.29,1492.0
00643,群益深証中小,360002.0,5525291.0,15.42,15.51,15.27,15.49,0.21,67.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,91424.0,2426706.0,26.48,26.64,26.46,26.64,0.19,1057.0
