證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,5183750.0,621931940.0,120.35,120.4,119.75,119.95,-0.4,8973.0
0051,元大中型100,60282.0,3536707.0,58.85,58.85,58.5,58.5,-0.3,172.0
0052,富邦科技,303821.0,32574316.0,107.5,107.55,106.8,107.15,-0.4,694.0
0053,元大電子,31350.0,1881509.0,60.05,60.15,60.0,60.15,0.05,692.0
0055,元大MSCI金融,130524.0,2929046.0,22.42,22.49,22.35,22.42,0.0,264.0
0056,元大高股息,17759658.0,509814276.0,28.83,28.85,28.61,28.67,-0.13,13985.0
0057,富邦摩台,6376.0,554878.0,87.25,87.25,87.0,87.0,-0.2,939.0
0061,元大寶滬深,118034.0,2328105.0,19.66,19.8,19.66,19.7,0.09,289.0
006203,元大MSCI台灣,4397.0,254827.0,58.3,58.3,58.1,58.1,-0.1,991.0
006204,永豐臺灣加權,23196.0,1849648.0,80.05,80.05,79.75,79.75,-0.3,698.0
006205,富邦上証,2943137.0,97212258.0,32.82,33.14,32.82,33.08,0.32,831.0
006206,元大上證50,101897.0,3184980.0,31.0,31.44,31.0,31.28,0.31,412.0
006207,復華滬深,160450.0,4165911.0,25.9,26.04,25.9,25.94,0.13,252.0
006208,富邦台50,2781217.0,193424012.0,69.75,69.75,69.35,69.5,-0.25,5852.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,1713530.0,201144743.0,117.85,118.2,116.8,117.15,-0.85,1649.0
00632R,元大台灣50反1,57984175.0,301903755.0,5.21,5.22,5.19,5.21,0.01,2713.0
00633L,富邦上証正2,8742193.0,352660733.0,40.0,40.8,39.81,40.33,0.67,2278.0
00634R,富邦上証反1,223000.0,966860.0,4.36,4.36,4.32,4.34,-0.04,30.0
00635U,期元大S&P黃金,463476.0,11713875.0,25.25,25.33,25.22,25.3,-0.08,215.0
00636,國泰中國A50,1558506.0,34347221.0,21.85,22.18,21.85,22.02,0.19,1196.0
00636K,國泰中國A50+U,200.0,1446.0,7.23,7.23,7.23,7.23,0.08,2.0
00637L,元大滬深300正2,86677865.0,1376564344.0,15.75,16.06,15.68,15.89,0.28,11118.0
00638R,元大滬深300反1,617000.0,5658990.0,9.25,9.25,9.13,9.17,-0.09,89.0
00639,富邦深100,882301.0,11638336.0,13.16,13.3,13.15,13.2,0.04,667.0
00640L,富邦日本正2,206325.0,6533406.0,31.63,31.76,31.52,31.53,0.36,102.0
00641R,富邦日本反1,1220327.0,11038415.0,9.05,9.07,9.03,9.07,-0.04,196.0
00642U,期元大S&P石油,3036129.0,51882701.0,17.06,17.15,17.04,17.09,-0.29,894.0
00643,群益深証中小,150271.0,2319372.0,15.55,15.55,15.4,15.44,0.03,522.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,96829.0,2659899.0,27.48,27.48,27.43,27.43,0.15,616.0
00646,元大S&P500,512643.0,20041726.0,39.04,39.13,39.04,39.1,0.07,827.0
00647L,元大S&P500正2,147759.0,8326333.0,56.3,56.45,56.3,56.35,0.15,46.0
00648R,元大S&P500反1,630050.0,4426952.0,7.03,7.03,7.02,7.03,-0.01,107.0
00650L,復華香港正2,10234028.0,145256710.0,14.24,14.35,14.08,14.19,0.03,1170.0
00651R,復華香港反1,278000.0,2242440.0,8.1,8.1,8.05,8.09,-0.01,42.0
00652,富邦印度,200354.0,5793294.0,28.95,29.0,28.85,28.9,-0.05,985.0
00653L,富邦印度正2,181643.0,7541057.0,41.55,41.75,41.32,41.5,-0.08,102.0
00654R,富邦印度反1,116000.0,941270.0,8.12,8.13,8.1,8.12,0.0,28.0
00655L,國泰中國A50正2,4174226.0,118839805.0,28.18,28.8,28.09,28.49,0.5,944.0
00656R,國泰中國A50反1,105000.0,859440.0,8.23,8.23,8.13,8.19,-0.06,25.0
00657,國泰日經225,111549.0,3820830.0,34.24,34.29,34.24,34.29,0.09,558.0
00657K,國泰日經225+U,200.0,2248.0,11.24,11.24,11.24,11.24,0.03,2.0
00660,元大歐洲50,7360.0,233075.0,31.7,31.77,31.7,31.77,-0.03,796.0
00661,元大日經225,4927.0,179742.0,36.55,36.65,36.55,36.56,0.06,841.0
00662,富邦NASDAQ,1847223.0,94383285.0,51.1,51.35,50.9,51.2,0.1,595.0
00663L,國泰臺灣加權正2,4000.0,434150.0,108.6,108.65,108.45,108.45,-0.55,4.0
00664R,國泰臺灣加權反1,4474133.0,26255987.0,5.86,5.89,5.86,5.89,0.04,216.0
00665L,富邦恒生國企正2,23629010.0,207679398.0,8.77,8.88,8.71,8.76,0.08,2428.0
00666R,富邦恒生國企反1,181000.0,2545360.0,14.08,14.09,13.99,14.05,-0.1,15.0
00668,國泰美國道瓊,25672.0,966134.0,37.6,37.68,37.6,37.67,0.09,971.0
00668K,國泰美國道瓊+U,200.0,2468.0,12.34,12.34,12.34,12.34,0.03,2.0
00669R,國泰美國道瓊反1,3681000.0,28966760.0,7.87,7.88,7.86,7.88,0.01,1044.0
