證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,4623088.0,559443394.0,121.25,121.45,120.8,121.0,0.0,6781.0
0051,元大中型100,59369.0,3422232.0,57.45,57.8,57.45,57.8,0.35,160.0
0052,富邦科技,152829.0,16628715.0,109.0,109.05,108.5,108.6,0.05,332.0
0053,元大電子,7295.0,442981.0,61.0,61.0,60.3,60.3,-0.4,254.0
0055,元大MSCI金融,103233.0,2265982.0,22.0,22.01,21.9,21.93,-0.08,261.0
0056,元大高股息,10948603.0,311614858.0,28.48,28.52,28.41,28.43,-0.04,9206.0
0057,富邦摩台,7152.0,627254.0,87.9,87.9,87.7,87.7,0.05,793.0
0061,元大寶滬深,127299.0,2486316.0,19.43,19.59,19.35,19.58,0.15,200.0
006203,元大MSCI台灣,3007.0,175729.0,58.6,58.6,58.5,58.5,0.05,560.0
006204,永豐臺灣加權,23742.0,1888772.0,79.65,79.65,79.6,79.6,0.2,128.0
006205,富邦上証,713342.0,23076586.0,32.4,32.43,32.29,32.3,0.1,162.0
006206,元大上證50,166249.0,5088814.0,30.36,30.74,30.36,30.55,0.11,514.0
006207,復華滬深,53088.0,1364352.0,25.61,25.75,25.61,25.73,0.13,551.0
006208,富邦台50,2082447.0,145883375.0,70.1,70.3,69.95,69.95,-0.1,3484.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,1470593.0,171790710.0,117.0,117.25,116.3,116.6,0.6,1133.0
00632R,元大台灣50反1,55834214.0,291789969.0,5.22,5.24,5.21,5.23,-0.02,3072.0
00633L,富邦上証正2,8596000.0,336773460.0,38.96,39.51,38.63,39.0,0.45,2010.0
00634R,富邦上証反1,199000.0,880300.0,4.43,4.44,4.39,4.41,-0.05,28.0
00635U,期元大S&P黃金,432010.0,10979170.0,25.47,25.47,25.39,25.41,-0.13,207.0
00636,國泰中國A50,1428252.0,31044071.0,21.68,21.8,21.59,21.69,0.1,792.0
00636K,國泰中國A50+U,200.0,1426.0,7.13,7.13,7.13,7.13,0.06,2.0
00637L,元大滬深300正2,76287676.0,1177795770.0,15.35,15.58,15.24,15.4,0.2,9122.0
00638R,元大滬深300反1,79000.0,734790.0,9.35,9.35,9.27,9.33,-0.07,23.0
