證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,5326801.0,633413325.0,119.45,119.55,118.5,118.6,-0.3,11296.0
0051,元大中型100,63731.0,3656245.0,57.7,57.7,57.05,57.05,-0.65,265.0
0052,富邦科技,474082.0,48512690.0,102.7,102.85,101.5,101.6,0.0,1088.0
0053,元大電子,10531.0,627194.0,60.0,60.0,59.0,59.0,-0.8,990.0
0055,元大MSCI金融,52142.0,1161173.0,22.24,22.38,22.21,22.21,0.0,229.0
0056,元大高股息,23096921.0,652916985.0,28.43,28.5,28.16,28.19,-0.24,19648.0
0057,富邦摩台,3178.0,274355.0,86.85,86.85,86.2,86.2,-0.35,1003.0
0061,元大寶滬深,76708.0,1491078.0,19.48,19.58,19.31,19.34,-0.16,424.0
006203,元大MSCI台灣,19224.0,1108295.0,57.6,57.7,57.45,57.45,-0.25,776.0
006204,永豐臺灣加權,24123.0,1893680.0,78.95,78.95,78.45,78.45,-0.65,1000.0
006205,富邦上証,961210.0,31237365.0,32.64,32.69,32.3,32.35,-0.29,171.0
006206,元大上證50,400872.0,12301225.0,30.84,30.84,30.5,30.6,-0.24,865.0
006207,復華滬深,64673.0,1656209.0,25.65,25.65,25.38,25.38,-0.22,20.0
006208,富邦台50,3379062.0,232949265.0,69.05,69.3,68.65,68.7,-0.2,5630.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,3351693.0,384286518.0,115.85,116.0,113.55,113.7,-1.3,3355.0
00632R,元大台灣50反1,149420119.0,788242418.0,5.24,5.3,5.24,5.29,0.04,6597.0
00633L,富邦上証正2,3470118.0,135122480.0,39.19,39.3,38.61,38.68,-0.39,1143.0
00634R,富邦上証反1,160000.0,707290.0,4.42,4.44,4.4,4.44,0.02,24.0
00635U,期元大S&P黃金,411538.0,10419772.0,25.33,25.37,25.29,25.29,0.07,140.0
00636,國泰中國A50,1213959.0,26322568.0,21.77,21.77,21.57,21.61,-0.09,522.0
00636K,國泰中國A50+U,200.0,1414.0,7.07,7.07,7.07,7.07,-0.03,2.0
00637L,元大滬深300正2,58526279.0,899952100.0,15.4,15.5,15.23,15.27,-0.14,5240.0
00638R,元大滬深300反1,232000.0,2171810.0,9.33,9.38,9.32,9.38,0.04,32.0
00639,富邦深100,1088584.0,14086731.0,13.05,13.08,12.88,12.91,-0.12,1175.0
00640L,富邦日本正2,148059.0,4667447.0,31.73,31.74,31.32,31.45,-0.21,53.0
00641R,富邦日本反1,678020.0,6158561.0,9.05,9.11,9.05,9.1,0.03,133.0
00642U,期元大S&P石油,2506373.0,40880196.0,16.28,16.36,16.28,16.32,-0.21,912.0
