證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,7308582.0,863114882.0,117.8,118.5,117.7,118.15,-0.45,16153.0
0051,元大中型100,25282.0,1449893.0,57.2,57.5,57.05,57.35,0.3,152.0
0052,富邦科技,256798.0,25945687.0,101.0,101.5,100.65,100.95,-0.65,549.0
0053,元大電子,6753.0,396401.0,58.9,58.9,58.75,58.9,-0.1,1006.0
0055,元大MSCI金融,95406.0,2127649.0,22.21,22.34,22.21,22.33,0.12,180.0
0056,元大高股息,11310486.0,319120974.0,28.18,28.31,28.08,28.27,0.08,9111.0
0057,富邦摩台,28023.0,2395781.0,85.5,85.75,85.5,85.75,-0.45,1001.0
0061,元大寶滬深,146062.0,2791051.0,19.34,19.34,19.05,19.07,-0.27,867.0
006203,元大MSCI台灣,5031.0,287180.0,57.05,57.3,56.95,57.3,-0.15,912.0
006204,永豐臺灣加權,23101.0,1812772.0,78.25,78.6,78.25,78.5,0.05,951.0
006205,富邦上証,1321712.0,42189143.0,32.29,32.29,31.83,31.86,-0.49,238.0
006206,元大上證50,119184.0,3586048.0,30.4,30.4,29.99,30.02,-0.58,1074.0
006207,復華滬深,46496.0,1166016.0,25.31,25.31,24.95,24.95,-0.43,29.0
006208,富邦台50,4157678.0,284562581.0,68.45,68.6,68.2,68.45,-0.25,8115.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,1829497.0,207623354.0,113.0,114.05,112.8,113.8,0.1,1734.0
00632R,元大台灣50反1,85444580.0,452469343.0,5.31,5.32,5.28,5.29,0.0,4454.0
00633L,富邦上証正2,10873797.0,411459876.0,38.18,38.35,37.52,37.6,-1.08,2932.0
00634R,富邦上証反1,777000.0,3492940.0,4.46,4.51,4.46,4.51,0.07,65.0
00635U,期元大S&P黃金,625475.0,15677117.0,25.11,25.11,25.02,25.02,-0.27,256.0
00636,國泰中國A50,896215.0,19108772.0,21.48,21.48,21.22,21.26,-0.35,1131.0
00636K,國泰中國A50+U,200.0,1392.0,6.96,6.96,6.96,6.96,-0.11,2.0
00637L,元大滬深300正2,92294510.0,1378387498.0,15.07,15.13,14.81,14.83,-0.44,13102.0
00638R,元大滬深300反1,311000.0,2949880.0,9.44,9.53,9.44,9.52,0.14,75.0
00639,富邦深100,1772926.0,22468506.0,12.9,12.9,12.62,12.63,-0.28,1296.0
00640L,富邦日本正2,72110.0,2282999.0,31.65,31.73,31.59,31.59,0.14,27.0
00641R,富邦日本反1,846571.0,7682131.0,9.07,9.09,9.06,9.09,-0.01,109.0
00642U,期元大S&P石油,1414043.0,23071559.0,16.34,16.39,16.26,16.28,-0.04,547.0
00643,群益深証中小,897348.0,13304408.0,15.0,15.0,14.79,14.79,-0.25,453.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,46670.0,1283057.0,27.46,27.54,27.46,27.46,0.09,915.0
00646,元大S&P500,342361.0,13355742.0,39.0,39.07,38.98,39.0,-0.03,413.0
00647L,元大S&P500正2,238255.0,13255649.0,55.65,55.7,55.5,55.5,-0.25,60.0
00648R,元大S&P500反1,2373000.0,16811800.0,7.08,7.09,7.07,7.09,0.01,129.0
00650L,復華香港正2,9666473.0,128617489.0,13.39,13.54,13.13,13.15,-0.4,1392.0
00651R,復華香港反1,1493000.0,12499910.0,8.3,8.42,8.29,8.42,0.13,116.0
00652,富邦印度,219311.0,6352558.0,28.93,29.02,28.93,28.94,0.06,289.0
00653L,富邦印度正2,156549.0,6482549.0,41.39,41.6,41.25,41.32,0.2,77.0
00654R,富邦印度反1,131000.0,1066790.0,8.15,8.17,8.13,8.17,-0.01,19.0
