證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,15218318.0,1853800317.0,121.7,122.35,121.4,121.6,0.4,11286.0
0051,元大中型100,22568.0,1300751.0,57.6,57.7,57.55,57.6,0.25,144.0
0052,富邦科技,252086.0,27725732.0,109.7,110.35,109.5,109.6,0.45,377.0
0053,元大電子,5648.0,344430.0,61.15,61.25,61.15,61.25,0.3,1003.0
0055,元大MSCI金融,110576.0,2422741.0,21.85,21.97,21.83,21.88,0.05,235.0
0056,元大高股息,26477094.0,753444087.0,28.37,28.55,28.37,28.43,0.14,11274.0
0057,富邦摩台,4322.0,381250.0,88.35,88.5,88.3,88.5,0.3,1005.0
0061,元大寶滬深,202629.0,3901704.0,19.26,19.32,19.2,19.26,0.21,1000.0
006203,元大MSCI台灣,3373.0,197330.0,58.75,58.75,58.75,58.75,-0.05,950.0
006204,永豐臺灣加權,54800.0,4366243.0,79.65,80.0,79.65,79.75,0.4,1028.0
006205,富邦上証,1256817.0,40348105.0,31.92,32.27,31.92,32.03,0.32,226.0
006206,元大上證50,61677.0,1880674.0,30.49,30.64,30.42,30.42,0.35,887.0
006207,復華滬深,206355.0,5235159.0,25.01,25.51,25.01,25.43,0.42,1025.0
006208,富邦台50,3363926.0,237337076.0,70.3,70.9,70.25,70.25,0.2,3623.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,3016198.0,355655136.0,117.7,118.75,117.3,117.5,0.7,1983.0
00632R,元大台灣50反1,174838152.0,909530281.0,5.21,5.22,5.18,5.22,-0.01,8525.0
00633L,富邦上証正2,11619925.0,460939065.0,39.49,39.96,39.33,39.33,0.64,2720.0
00634R,富邦上証反1,1875000.0,8211540.0,4.4,4.41,4.36,4.41,-0.03,53.0
00635U,期元大S&P黃金,533675.0,13412077.0,25.1,25.17,25.1,25.13,0.21,245.0
00636,國泰中國A50,2889645.0,63272088.0,21.73,21.98,21.73,21.82,0.19,1023.0
00636K,國泰中國A50+U,200.0,1440.0,7.2,7.2,7.2,7.2,0.15,2.0
00637L,元大滬深300正2,98095321.0,1531685957.0,15.54,15.72,15.5,15.5,0.27,11811.0
00638R,元大滬深300反1,894000.0,8269320.0,9.29,9.29,9.21,9.28,-0.07,64.0
00639,富邦深100,1280356.0,16935646.0,13.18,13.28,13.17,13.2,0.15,876.0
00640L,富邦日本正2,345490.0,10557475.0,30.53,30.78,30.4,30.58,0.81,121.0
00641R,富邦日本反1,891000.0,8198040.0,9.23,9.23,9.18,9.21,-0.11,136.0
00642U,期元大S&P石油,16065326.0,252026830.0,15.68,15.74,15.64,15.66,0.31,2503.0
00643,群益深証中小,538704.0,8253984.0,15.28,15.36,15.27,15.32,0.11,761.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,199123.0,5378032.0,26.94,27.05,26.94,27.05,0.41,648.0
00646,元大S&P500,636682.0,24360900.0,38.27,38.33,38.23,38.25,0.17,463.0
00647L,元大S&P500正2,308087.0,16699088.0,54.3,54.3,54.1,54.1,0.7,159.0
00648R,元大S&P500反1,1607000.0,11489690.0,7.15,7.16,7.14,7.16,-0.05,192.0
00650L,復華香港正2,13145803.0,185859549.0,14.0,14.35,13.95,13.97,0.33,2412.0
00651R,復華香港反1,2100000.0,16999570.0,8.16,8.18,8.05,8.16,-0.11,243.0
00652,富邦印度,198621.0,5607472.0,28.2,28.32,28.14,28.27,0.23,611.0
00653L,富邦印度正2,886073.0,35216114.0,39.45,40.04,39.4,39.88,0.74,387.0
00654R,富邦印度反1,903000.0,7465930.0,8.32,8.33,8.25,8.28,-0.1,44.0
00655L,國泰中國A50正2,4942336.0,138526769.0,27.91,28.29,27.82,27.82,0.45,1002.0
00656R,國泰中國A50反1,707000.0,5833320.0,8.26,8.3,8.22,8.3,-0.08,43.0
00657,國泰日經225,101950.0,3421849.0,33.45,33.57,33.45,33.57,0.29,858.0
00657K,國泰日經225+U,200.0,2208.0,11.04,11.04,11.04,11.04,0.15,2.0
00660,元大歐洲50,136078.0,4223122.0,31.12,31.12,31.01,31.01,0.35,975.0
00661,元大日經225,2970.0,105561.0,35.74,35.87,35.74,35.87,0.34,971.0
00662,富邦NASDAQ,2189528.0,111794333.0,50.95,51.15,50.9,51.05,0.55,809.0
00663L,國泰臺灣加權正2,23023.0,2508760.0,109.1,109.3,108.15,108.15,0.7,13.0
00664R,國泰臺灣加權反1,6767358.0,39727911.0,5.88,5.9,5.85,5.88,-0.03,553.0
00665L,富邦恒生國企正2,54365937.0,481358402.0,8.74,9.0,8.73,8.74,0.27,4794.0
00666R,富邦恒生國企反1,475000.0,6649200.0,14.04,14.13,13.9,14.13,-0.29,92.0
00668,國泰美國道瓊,47338.0,1723792.0,36.49,36.49,36.37,36.4,0.16,899.0
00668K,國泰美國道瓊+U,200.0,2392.0,11.96,11.96,11.96,11.96,0.09,2.0
00669R,國泰美國道瓊反1,7108130.0,57541566.0,8.1,8.1,8.09,8.1,-0.04,517.0
00670L,富邦NASDAQ正2,2723891.0,179759142.0,66.0,66.1,65.85,65.9,1.55,1331.0
00671R,富邦NASDAQ反1,11731306.0,65393852.0,5.57,5.58,5.57,5.58,-0.06,961.0
00673R,期元大S&P原油反1,36811000.0,335138643.0,9.1,9.13,9.07,9.13,-0.17,2501.0
00674R,期元大S&P黃金反1,1035251.0,12397929.0,11.98,12.0,11.97,12.0,-0.07,225.0
00675L,富邦臺灣加權正2,847992.0,40241118.0,47.38,47.8,47.25,47.3,0.32,549.0
00676R,富邦臺灣加權反1,3601169.0,11635702.0,3.23,3.24,3.22,3.23,-0.01,275.0
00678,群益NBI生技,312689.0,7812981.0,24.99,24.99,24.97,24.99,-0.21,992.0
00680L,元大美債20正2,7286414.0,85802053.0,11.78,11.8,11.75,11.8,0.09,1084.0
00681R,元大美債20反1,211030.0,3795140.0,17.98,18.02,17.97,18.0,-0.09,42.0
00682U,期元大美元指數,98001.0,1989650.0,20.31,20.31,20.27,20.31,-0.07,38.0
00683L,期元大美元指正2,1413059.0,29772653.0,21.07,21.09,21.05,21.09,-0.19,287.0
00684R,期元大美元指反1,22000.0,357770.0,16.26,16.27,16.25,16.25,0.0,6.0
00685L,群益臺灣加權正2,131990.0,5545897.0,42.0,42.3,41.87,41.95,0.33,59.0
00686R,群益臺灣加權反1,416464.0,1455054.0,3.5,3.51,3.48,3.51,0.0,35.0
00688L,國泰20年美債正2,972000.0,11367260.0,11.69,11.72,11.68,11.71,0.08,147.0
00689R,國泰20年美債反1,28000.0,522820.0,18.69,18.69,18.67,18.69,-0.03,4.0
00690,兆豐藍籌30,232660.0,6481455.0,27.92,27.97,27.8,27.85,0.06,874.0
00692,富邦公司治理,1729210.0,52437457.0,30.3,30.44,30.26,30.3,0.06,1150.0
00693U,期街口S&P黃豆,62200.0,1631717.0,26.29,26.29,26.21,26.21,-0.11,22.0
00700,富邦恒生國企,1079332.0,14455977.0,13.14,13.45,13.14,13.32,0.25,1213.0
00701,國泰股利精選30,755966.0,17274119.0,22.75,22.92,22.75,22.81,0.09,589.0
00702,國泰標普低波高息,106846.0,2181476.0,20.42,20.43,20.4,20.43,0.09,737.0
00703,台新MSCI中國,62498.0,1033030.0,16.38,16.64,16.38,16.48,0.18,28.0
00706L,期元大S&P日圓正2,1726000.0,17023310.0,9.84,9.91,9.83,9.88,-0.05,285.0
00707R,期元大S&P日圓反1,1000.0,24010.0,24.01,24.01,24.01,24.01,0.08,1.0
00708L,期元大S&P黃金正2,2234452.0,63062372.0,28.2,28.29,28.18,28.18,0.46,249.0
00709,富邦歐洲,45721.0,1113835.0,24.34,24.38,24.34,24.35,0.35,942.0
00710B,復華彭博非投等債,635875.0,11131355.0,17.45,17.53,17.45,17.51,0.06,109.0
00711B,復華彭博新興債,105812.0,1684786.0,15.9,15.93,15.9,15.93,0.02,789.0
00712,復華富時不動產,16341705.0,158445801.0,9.73,9.73,9.68,9.69,-0.03,6212.0
00713,元大台灣高息低波,7843041.0,314952344.0,40.13,40.23,40.1,40.12,0.13,4168.0
00714,群益道瓊美國地產,596146.0,10712328.0,17.91,18.0,17.91,17.99,0.23,288.0
00715L,期街口布蘭特正2,81278985.0,1059438688.0,13.06,13.1,12.95,12.97,0.29,6405.0
00717,富邦美國特別股,140518.0,2008668.0,14.27,14.31,14.27,14.3,0.06,134.0
00728,第一金工業30,395376.0,9451036.0,23.78,23.98,23.78,23.86,0.12,491.0
00730,富邦臺灣優質高息,201146.0,3806072.0,18.85,18.95,18.85,18.91,0.1,176.0
00731,復華富時高息低波,1062126.0,60069430.0,56.55,56.7,56.45,56.5,0.1,149.0
00732,國泰RMB短期報酬,3100.0,126470.0,40.79,40.79,40.79,40.79,0.08,2.0
00733,富邦臺灣中小,101680.0,3719295.0,36.49,36.65,36.49,36.59,0.08,161.0
00735,國泰臺韓科技,102263.0,2770344.0,27.1,27.17,27.1,27.17,0.22,966.0
00736,國泰新興市場,101955.0,1983638.0,19.46,19.49,19.46,19.49,0.27,948.0
00737,國泰AI+Robo,240410.0,6616014.0,27.5,27.54,27.5,27.52,0.37,830.0
00738U,期元大道瓊白銀,925740.0,21827655.0,23.54,23.65,23.52,23.57,0.5,291.0
00739,元大MSCI A股,67208.0,1587221.0,23.36,23.84,23.36,23.59,0.29,889.0
00752,中信中國50,4104325.0,79088796.0,19.21,19.41,19.15,19.21,0.22,1187.0
00753L,中信中國50正2,25237760.0,292754110.0,11.48,11.73,11.45,11.5,0.34,4032.0
00757,統一FANG+,1188538.0,52824479.0,44.35,44.5,44.32,44.43,0.62,918.0
00762,元大全球AI,192647.0,7067546.0,36.62,36.73,36.62,36.69,0.49,209.0
00763U,期街口道瓊銅,70000.0,1814090.0,25.9,26.03,25.74,25.74,-0.06,28.0
00770,國泰北美科技,441862.0,12740146.0,28.78,28.86,28.78,28.83,0.32,1309.0
00771,元大US高息特別股,21673.0,341443.0,15.77,15.8,15.77,15.8,0.04,816.0
00775B,新光投等債15+,52835.0,1771262.0,33.53,33.66,33.53,33.66,0.12,823.0
00783,富邦中証500,311168.0,6661741.0,21.39,21.46,21.38,21.46,0.26,15.0
00830,國泰費城半導體,9157309.0,259570638.0,28.35,28.39,28.31,28.31,0.46,3264.0
00850,元大臺灣ESG永續,619438.0,19552717.0,31.41,31.65,31.4,31.46,0.07,394.0
00851,台新全球AI,35209.0,952566.0,27.06,27.11,27.05,27.1,0.45,920.0
00852L,國泰美國道瓊正2,1062540.0,19544814.0,18.4,18.41,18.36,18.36,0.15,207.0
00861,元大全球未來通訊,378490.0,10878214.0,28.7,28.79,28.69,28.7,0.23,367.0
00865B,國泰US短期公債,134994.0,5438550.0,40.25,40.31,40.24,40.3,-0.05,1000.0
00875,國泰網路資安,287979.0,7314275.0,25.43,25.44,25.37,25.37,0.15,98.0
00876,元大全球5G,1343661.0,37909856.0,28.18,28.26,28.13,28.22,0.5,653.0
00878,國泰永續高股息,72849897.0,1264437100.0,17.27,17.4,17.27,17.34,0.09,19094.0
00881,國泰台灣5G+,8500678.0,131045876.0,15.33,15.46,15.33,15.38,0.06,3004.0
00882,中信中國高股息,16063180.0,191927714.0,11.88,11.98,11.88,11.95,0.1,4153.0
00885,富邦越南,14519163.0,165098515.0,11.37,11.4,11.33,11.38,0.01,2680.0
00891,中信關鍵半導體,6505246.0,87681440.0,13.42,13.52,13.42,13.46,0.1,2051.0
00892,富邦台灣半導體,1505134.0,18411797.0,12.21,12.27,12.18,12.21,0.04,542.0
00893,國泰智能電動車,26132357.0,372736372.0,14.24,14.28,14.24,14.26,0.26,6188.0
00894,中信小資高價30,1501642.0,20919705.0,13.87,13.98,13.87,13.92,0.06,314.0
00895,富邦未來車,5214793.0,79005322.0,15.15,15.17,15.13,15.15,0.2,1413.0
00896,中信綠能及電動車,1824832.0,26653914.0,14.57,14.65,14.55,14.55,0.01,569.0
00897,富邦基因免疫生技,1792619.0,13299838.0,7.44,7.44,7.4,7.41,-0.06,282.0
00898,國泰基因免疫革命,306610.0,2178811.0,7.11,7.12,7.1,7.1,-0.03,160.0
00899,FT潔淨能源,262909.0,5768474.0,21.89,21.99,21.89,21.91,0.31,191.0
00900,富邦特選高股息30,7317548.0,85812377.0,11.68,11.78,11.68,11.71,0.06,2073.0
00901,永豐智能車供應鏈,676960.0,8959995.0,13.19,13.29,13.18,13.18,0.01,250.0
00902,中信電池及儲能,7300173.0,91610419.0,12.5,12.62,12.48,12.55,0.11,1546.0
00903,富邦元宇宙,3061565.0,30463735.0,9.97,9.98,9.93,9.94,0.07,614.0
00904,新光臺灣半導體30,607947.0,7714748.0,12.62,12.74,12.62,12.67,0.07,210.0
00905,FT臺灣Smart,2842369.0,25996517.0,9.11,9.17,9.11,9.12,0.02,679.0
00906,大華元宇宙科技50,26752.0,287341.0,10.68,10.77,10.68,10.77,0.09,11.0
00907,永豐優息存股,943405.0,13680882.0,14.47,14.55,14.47,14.49,0.06,415.0
00908,富邦入息REITs+,1935582.0,23215261.0,11.97,12.03,11.94,12.02,0.17,342.0
00909,國泰數位支付服務,928995.0,15669811.0,16.78,16.89,16.78,16.88,0.2,170.0
00910,第一金太空衛星,177144.0,2740887.0,15.47,15.49,15.46,15.46,0.2,154.0
00911,兆豐洲際半導體,222308.0,3983443.0,17.9,17.94,17.89,17.9,0.29,20.0
00912,中信臺灣智慧50,717098.0,10813554.0,15.04,15.16,15.04,15.05,0.06,273.0
00913,兆豐台灣晶圓製造,131000.0,2237360.0,17.04,17.11,17.04,17.07,0.17,22.0
00915,凱基優選高股息30,556091.0,9113805.0,16.36,16.43,16.35,16.35,0.03,272.0
00916,國泰全球品牌50,1393205.0,21859844.0,15.67,15.71,15.67,15.69,0.11,393.0
00917,中信特選金融,931050.0,13555089.0,14.56,14.57,14.54,14.55,0.03,184.0
00918,大華優利高填息30,171930.0,2929092.0,16.96,17.09,16.96,17.01,0.09,80.0
00919,群益台灣精選高息,1089107.0,20599051.0,18.84,18.98,18.84,18.91,0.12,852.0
00920,富邦ESG綠色電力,341458.0,5704787.0,16.67,16.78,16.67,16.72,0.28,119.0
00921,兆豐龍頭等權重,179954.0,2838873.0,15.74,15.85,15.73,15.77,0.03,141.0
00922,國泰台灣領袖50,10776601.0,161616280.0,14.99,15.03,14.96,14.96,0.02,2737.0
00923,群益台灣ESG低碳,6718096.0,101769543.0,15.1,15.19,15.1,15.12,0.05,1464.0
01001T,土銀富邦R1,16000.0,249640.0,15.6,15.61,15.59,15.61,0.11,4.0
01002T,土銀國泰R1,4000.0,70180.0,17.55,17.56,17.53,17.56,0.0,4.0
01003T,兆豐新光R1,1629000.0,37393260.0,21.0,21.08,20.86,21.04,0.04,62.0
01004T,土銀富邦R2,2000.0,29880.0,14.94,14.94,14.94,14.94,0.06,1.0
01007T,兆豐國泰R2,9000.0,157450.0,17.45,17.6,17.45,17.6,0.15,6.0
01009T,王道圓滿R1,16000.0,134590.0,8.4,8.42,8.4,8.42,-0.16,3.0
01010T,京城樂富R1,7024.0,70360.0,10.01,10.06,10.01,10.06,0.0,4.0
020000,富邦特選蘋果N,6000.0,43440.0,7.24,7.24,7.24,7.24,0.03,3.0
020002,元富新中國N,1000.0,13520.0,13.52,13.52,13.52,13.52,0.0,1.0
020007,凱基臺灣500N,,,,,,,0.0,
020011,統一微波高息20N,1000.0,7330.0,7.33,7.33,7.33,7.33,0.04,1.0
020012,富邦行動通訊N,21000.0,150150.0,7.15,7.15,7.15,7.15,0.0,3.0
020015,統一MSCI美低波N,,,,,,,0.0,
020016,統一MSCI美科技N,,,,,,,0.0,
020018,統一價值成長30N,,,,,,,0.0,
020019,統一特選台灣5GN,5000.0,65810.0,13.13,13.19,13.13,13.19,0.11,4.0
02001L,富邦蘋果正二N,74000.0,781220.0,10.67,10.69,10.54,10.56,0.07,6.0
02001R,富邦蘋果反一N,8000.0,21710.0,2.71,2.72,2.71,2.72,0.0,3.0
02001S,策元大加權策略N,5000.0,26090.0,5.22,5.22,5.21,5.22,0.0,4.0
020020,元大台股領航N,258000.0,1772470.0,6.88,6.9,6.86,6.86,0.02,21.0
020022,元大電動車N,2071000.0,12121740.0,5.83,5.87,5.82,5.84,0.01,147.0
020028,元大特選電動車N,153000.0,860670.0,5.65,5.66,5.61,5.63,0.01,47.0
020029,元大ESG高股息N,751000.0,3803810.0,5.04,5.07,5.04,5.06,0.04,116.0
020030,統一智慧電動車N,125000.0,538580.0,4.29,4.33,4.29,4.31,0.02,14.0
020031,統一IC設計臺灣N,139000.0,599020.0,4.28,4.33,4.28,4.32,0.04,16.0
020032,元大綠能N,20000.0,105740.0,5.3,5.3,5.27,5.27,-0.02,12.0
020034,元大IC設計N,431000.0,2325480.0,5.35,5.42,5.35,5.41,0.08,26.0
1101,台泥,11099743.0,404695707.0,36.2,36.6,36.1,36.4,0.2,5198.0
1101B,台泥乙特,83457.0,4070353.0,48.8,48.8,48.75,48.8,0.0,23.0
1102,亞泥,3750929.0,162446792.0,43.2,43.4,43.1,43.3,0.1,1823.0
1103,嘉泥,175654.0,3325124.0,18.95,19.0,18.8,18.95,0.0,122.0
1104,環泥,1877032.0,49496641.0,26.15,26.55,26.1,26.5,0.4,914.0
1108,幸福,1412946.0,19979826.0,14.2,14.25,14.0,14.15,-0.05,705.0
1109,信大,224518.0,3826959.0,17.1,17.1,17.0,17.05,0.0,111.0
1110,東泥,24334.0,428460.0,17.6,17.65,17.55,17.55,-0.05,27.0
1201,味全,237342.0,4744794.0,19.95,20.05,19.95,20.0,0.05,262.0
1203,味王,27109.0,1046828.0,38.6,38.75,38.5,38.75,0.15,75.0
1210,大成,2343583.0,119020650.0,50.3,51.1,50.1,51.1,0.8,1844.0
1213,大飲,36019.0,253389.0,6.96,7.0,6.96,7.0,0.0,15.0
1215,卜蜂,413702.0,34285380.0,82.7,83.3,82.3,83.1,0.4,657.0
1216,統一,6929275.0,498991401.0,72.0,72.2,71.9,71.9,-0.1,2872.0
1217,愛之味,826879.0,9586666.0,11.65,11.65,11.55,11.6,0.0,1184.0
1218,泰山,1228189.0,35350695.0,28.65,29.0,28.65,28.9,0.1,703.0
1219,福壽,1422332.0,30320870.0,21.2,21.6,21.05,21.5,0.3,673.0
1220,台榮,624543.0,10203589.0,16.25,16.45,16.2,16.35,0.15,688.0
1225,福懋油,105103.0,6200583.0,58.8,59.0,58.8,59.0,0.2,11.0
1227,佳格,195498.0,7957651.0,40.9,40.9,40.55,40.85,0.3,226.0
1229,聯華,2355546.0,130540835.0,56.1,56.2,54.5,56.0,0.3,1584.0
1231,聯華食,265958.0,23762249.0,88.5,89.9,88.4,89.9,1.5,394.0
1232,大統益,100780.0,14929999.0,147.5,149.0,147.0,148.5,1.0,169.0
1233,天仁,16143.0,554612.0,34.0,34.65,34.0,34.2,0.2,19.0
1234,黑松,114230.0,4100980.0,35.75,36.0,35.75,35.9,0.15,109.0
1235,興泰,7658.0,535077.0,70.0,70.2,70.0,70.0,0.5,16.0
1236,宏亞,173712.0,4187481.0,24.05,24.25,24.05,24.25,0.2,36.0
1256,鮮活果汁-KY,3377.0,1126230.0,333.0,333.0,332.5,332.5,0.0,62.0
1301,台塑,4734338.0,436230026.0,92.3,92.6,91.8,91.8,-0.6,3477.0
1303,南亞,5377207.0,417851979.0,78.0,78.1,77.4,77.5,-0.5,3967.0
1304,台聚,1906104.0,50728751.0,26.7,26.8,26.5,26.5,0.05,1213.0
1305,華夏,1158849.0,30425172.0,26.05,26.4,26.0,26.3,0.25,794.0
1307,三芳,65092.0,1365367.0,21.05,21.05,20.95,20.95,0.0,47.0
1308,亞聚,525065.0,15185705.0,28.95,29.0,28.85,28.85,0.0,411.0
1309,台達化,663976.0,14116564.0,21.35,21.4,21.15,21.2,-0.05,296.0
1310,台苯,198801.0,2756993.0,13.95,13.95,13.8,13.85,-0.05,368.0
1312,國喬,2572698.0,51309692.0,19.85,20.0,19.8,20.0,0.2,1052.0
1312A,國喬特,,,,,,,0.0,
1313,聯成,1003837.0,14477624.0,14.45,14.5,14.35,14.4,0.0,374.0
1314,中石化,5715354.0,56412956.0,9.9,9.9,9.85,9.85,-0.02,1933.0
1315,達新,17291.0,1231612.0,71.0,71.4,71.0,71.2,-0.1,23.0
1316,上曜,1140951.0,15062910.0,13.25,13.3,13.15,13.2,-0.05,469.0
1319,東陽,2535892.0,117539727.0,46.55,46.55,46.2,46.2,-0.35,1568.0
1321,大洋,94150.0,3484600.0,37.0,37.2,36.95,37.1,0.15,63.0
1323,永裕,62302.0,2061319.0,33.1,33.2,32.95,33.2,0.15,46.0
1324,地球,5113.0,57768.0,11.3,11.35,11.2,11.35,0.1,15.0
1325,恆大,77760.0,1845151.0,23.75,23.85,23.6,23.65,-0.1,88.0
1326,台化,2448676.0,169767944.0,69.4,69.8,69.0,69.1,-0.3,1269.0
1337,再生-KY,106722.0,746425.0,7.02,7.04,6.97,6.98,0.0,177.0
1338,廣華-KY,87026.0,3962957.0,45.8,45.8,45.4,45.45,-0.15,128.0
1339,昭輝,247364.0,11379377.0,46.3,46.5,45.6,45.9,-0.4,329.0
1340,勝悅-KY,77360.0,823422.0,10.65,10.7,10.6,10.6,-0.05,534.0
1341,富林-KY,10005.0,697752.0,70.8,70.8,69.3,70.0,-0.3,12.0
1342,八貫,749360.0,115737541.0,154.5,155.5,153.5,155.0,1.5,932.0
1402,遠東新,5400589.0,169475034.0,31.35,31.5,31.3,31.3,0.0,2374.0
