證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,11087333.0,1312228564.0,117.85,118.95,117.8,118.95,1.9,10331.0
0051,元大中型100,18012.0,999615.0,55.6,55.6,55.4,55.4,0.35,128.0
0052,富邦科技,416262.0,44001957.0,105.55,106.25,105.2,106.25,2.3,695.0
0053,元大電子,5811.0,340853.0,58.75,58.95,58.7,58.95,0.8,799.0
0055,元大MSCI金融,262751.0,5624409.0,21.45,21.45,21.34,21.4,0.07,329.0
0056,元大高股息,21014063.0,580600125.0,27.55,27.76,27.54,27.76,0.26,14421.0
0057,富邦摩台,15006.0,1283973.0,85.6,85.95,85.55,85.95,1.4,901.0
0061,元大寶滬深,185935.0,3542424.0,18.88,19.14,18.88,19.09,0.22,1062.0
006203,元大MSCI台灣,2824.0,160976.0,57.15,57.25,57.15,57.25,1.0,447.0
006204,永豐臺灣加權,26981.0,2088082.0,77.05,77.5,77.05,77.5,0.95,631.0
006205,富邦上証,1489084.0,47523599.0,31.7,32.24,31.68,32.02,0.32,453.0
006206,元大上證50,49548.0,1502452.0,30.17,30.61,30.15,30.58,0.41,624.0
006207,FH滬深,169759.0,4207243.0,24.56,25.06,24.56,25.05,0.39,354.0
006208,富邦台50,2084161.0,142690189.0,68.05,68.6,68.05,68.55,0.9,2895.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,4596013.0,507036496.0,109.55,111.0,109.55,111.0,3.1,2138.0
00632R,元大台灣50反1,196575010.0,1059085421.0,5.41,5.41,5.37,5.37,-0.08,8568.0
00633L,富邦上証正2,8427626.0,323165477.0,38.15,38.85,37.84,38.26,0.29,2109.0
00634R,富邦上証反1,311000.0,1392510.0,4.5,4.5,4.45,4.48,-0.02,38.0
00635U,期元大S&P黃金,542434.0,13276009.0,24.38,24.55,24.38,24.54,0.19,309.0
00636,國泰中國A50,1396641.0,30038937.0,21.33,21.65,21.31,21.49,0.13,1135.0
00636K,國泰中國A50+U,200.0,1414.0,7.07,7.07,7.07,7.07,0.1,2.0
00637L,元大滬深300正2,85104203.0,1284998688.0,15.01,15.3,14.91,15.07,0.12,9427.0
00638R,元大滬深300反1,1803103.0,17071239.0,9.48,9.52,9.38,9.48,-0.03,73.0
00639,富邦深100,705853.0,9007031.0,12.72,12.84,12.65,12.76,0.04,385.0
00640L,富邦日本正2,487200.0,13782424.0,28.22,28.56,28.18,28.51,0.61,131.0
00641R,富邦日本反1,811000.0,7747600.0,9.58,9.58,9.51,9.51,-0.13,115.0
00642U,期元大S&P石油,11270431.0,164491340.0,14.51,14.69,14.45,14.66,0.14,2438.0
00643,群益深証中小,708448.0,10422897.0,14.88,14.88,14.62,14.74,-0.02,707.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,39516.0,1024673.0,25.94,26.04,25.92,26.04,0.32,1160.0
00646,元大S&P500,776657.0,29110705.0,37.42,37.49,37.42,37.48,0.38,548.0
00647L,元大S&P500正2,559109.0,28945036.0,51.6,51.9,51.6,51.8,1.25,147.0
00648R,元大S&P500反1,3536241.0,25938767.0,7.35,7.35,7.32,7.33,-0.11,275.0
00650L,FH香港正2,13540558.0,172993532.0,12.73,12.98,12.62,12.88,0.38,1198.0
00651R,FH香港反1,678000.0,5812580.0,8.56,8.65,8.53,8.56,-0.13,93.0
00652,富邦印度,216491.0,6069061.0,27.98,28.12,27.98,28.01,0.05,377.0
00653L,富邦印度正2,472244.0,18600954.0,39.38,39.64,39.22,39.26,0.17,213.0
00654R,富邦印度反1,845000.0,7079520.0,8.36,8.39,8.36,8.39,-0.04,66.0
00655L,國泰中國A50正2,2483994.0,67206417.0,26.97,27.45,26.72,27.03,0.2,815.0
00656R,國泰中國A50反1,312000.0,2640270.0,8.48,8.5,8.4,8.45,-0.03,25.0
00657,國泰日經225,119390.0,3866293.0,32.25,32.54,32.25,32.54,0.57,761.0
00657K,國泰日經225+U,200.0,2114.0,10.57,10.57,10.57,10.57,0.15,2.0
00660,元大歐洲50,29422.0,884072.0,30.06,30.23,30.04,30.23,0.44,778.0
00661,元大日經225,1882.0,64751.0,34.83,34.83,34.83,34.83,0.58,883.0
00662,富邦NASDAQ,1406450.0,69695557.0,49.36,49.73,49.34,49.61,0.99,1054.0
00663L,國泰臺灣加權正2,29005.0,2963655.0,100.9,102.3,100.9,102.3,3.3,9.0
00664R,國泰臺灣加權反1,7176679.0,43642906.0,6.1,6.11,6.06,6.07,-0.08,623.0
00665L,富邦恒生國企正2,40204621.0,317958537.0,7.86,8.05,7.76,7.95,0.26,2819.0
00666R,富邦恒生國企反1,234000.0,3497930.0,15.04,15.08,14.86,14.93,-0.28,49.0
00668,國泰美國道瓊,81570.0,2921914.0,35.72,35.85,35.72,35.8,0.19,292.0
00668K,國泰美國道瓊+U,200.0,2340.0,11.7,11.7,11.7,11.7,0.1,2.0
00669R,國泰美國道瓊反1,12293350.0,101596862.0,8.27,8.28,8.26,8.27,-0.06,608.0
00670L,富邦NASDAQ正2,4437322.0,274920801.0,61.85,62.25,61.85,62.2,2.85,1924.0
00671R,富邦NASDAQ反1,26655943.0,153307677.0,5.76,5.77,5.74,5.75,-0.15,1474.0
00673R,期元大S&P原油反1,18759028.0,184829250.0,9.92,9.97,9.78,9.81,-0.11,1418.0
00674R,期元大S&P黃金反1,1732111.0,21294469.0,12.36,12.36,12.26,12.27,-0.12,257.0
00675L,富邦臺灣加權正2,768710.0,34075463.0,44.08,44.6,44.08,44.58,1.19,523.0
00676R,富邦臺灣加權反1,6919990.0,23135284.0,3.35,3.35,3.33,3.33,-0.05,506.0
00678,群益NBI生技,308527.0,7699488.0,24.9,24.97,24.89,24.96,-0.04,925.0
00680L,元大美債20正2,17288115.0,207914841.0,11.99,12.13,11.95,12.1,-0.17,2511.0
00681R,元大美債20反1,381000.0,6818140.0,17.92,17.93,17.81,17.83,0.11,53.0
00682U,期元大美元指數,78052.0,1615300.0,20.72,20.74,20.68,20.68,-0.1,22.0
00683L,期元大美元指正2,1062213.0,23312427.0,22.06,22.06,21.87,21.88,-0.18,216.0
00684R,期元大美元指反1,3000.0,47790.0,15.93,15.93,15.93,15.93,0.02,2.0
00685L,群益臺灣加權正2,95575.0,3758312.0,39.11,39.55,39.09,39.5,0.98,54.0
00686R,群益臺灣加權反1,1085000.0,3935040.0,3.63,3.64,3.61,3.61,-0.05,43.0
00688L,國泰20年美債正2,3298001.0,39527682.0,11.98,12.06,11.88,12.03,-0.19,482.0
00689R,國泰20年美債反1,21000.0,389420.0,18.57,18.57,18.49,18.49,0.13,7.0
00690,兆豐藍籌30,113997.0,3101472.0,27.14,27.23,27.14,27.2,0.24,211.0
00692,富邦公司治理,1402393.0,41141828.0,29.22,29.41,29.22,29.38,0.31,1167.0
00693U,期街口S&P黃豆,6150.0,164134.0,26.73,26.73,26.65,26.67,0.02,6.0
00700,富邦恒生國企,150157.0,1887876.0,12.47,12.61,12.4,12.58,0.21,1079.0
00701,國泰股利精選30,713815.0,15851617.0,22.07,22.26,22.07,22.25,0.18,790.0
00702,國泰標普低波高息,117413.0,2374402.0,20.26,20.26,20.21,20.23,0.11,115.0
00703,台新MSCI中國,88135.0,1391015.0,15.76,15.88,15.67,15.84,0.29,17.0
00706L,期元大S&P日圓正2,2418480.0,23853678.0,9.86,9.89,9.84,9.88,-0.02,276.0
00707R,期元大S&P日圓反1,,,,,,,0.0,
00708L,期元大S&P黃金正2,2720759.0,73003754.0,26.66,27.01,26.64,27.01,0.42,455.0
00709,富邦歐洲,54853.0,1280297.0,23.28,23.36,23.25,23.36,-0.01,761.0
00710B,FH彭博非投等債,442488.0,7872799.0,17.78,17.81,17.78,17.8,0.02,84.0
00711B,FH彭博新興債,133902.0,2155865.0,16.11,16.11,16.1,16.1,-0.05,565.0
00712,FH富時不動產,18938364.0,186365304.0,9.81,9.88,9.81,9.85,0.05,7087.0
00713,元大台灣高息低波,20102085.0,779285847.0,38.89,38.91,38.67,38.8,0.0,15710.0
00714,群益道瓊美國地產,327209.0,5938215.0,18.22,18.22,18.11,18.16,-0.06,233.0
00715L,期街口布蘭特正2,116851624.0,1394898713.0,11.88,12.12,11.73,12.06,0.19,11189.0
00717,富邦美國特別股,632699.0,9112660.0,14.41,14.41,14.4,14.41,0.18,1199.0
00728,第一金工業30,629624.0,14609446.0,23.12,23.28,23.12,23.28,0.38,583.0
00730,富邦臺灣優質高息,80035.0,1514693.0,18.91,18.98,18.9,18.96,0.13,327.0
00731,FH富時高息低波,1079371.0,59763768.0,55.25,55.45,55.2,55.35,0.25,275.0
00732,國泰RMB短期報酬,55000.0,2243410.0,40.8,40.8,40.78,40.8,0.0,5.0
00733,富邦臺灣中小,158715.0,5541298.0,34.91,35.05,34.8,35.05,0.52,333.0
00735,國泰臺韓科技,134894.0,3529929.0,26.18,26.24,26.17,26.24,0.41,505.0
00736,國泰新興市場,103580.0,1973008.0,18.87,19.09,18.87,19.09,0.24,900.0
00737,國泰AI+Robo,80906.0,2190820.0,27.11,27.11,27.03,27.08,0.31,931.0
00738U,期元大道瓊白銀,548612.0,11838564.0,21.45,21.71,21.41,21.7,0.2,183.0
00739,元大MSCI A股,38012.0,885946.0,23.18,23.45,23.11,23.45,0.22,1070.0
00752,中信中國50,2775298.0,50330685.0,18.0,18.28,17.98,18.16,0.27,682.0
00753L,中信中國50正2,12526376.0,131760513.0,10.44,10.66,10.36,10.55,0.32,2222.0
00757,統一FANG+,1812630.0,77637780.0,42.74,42.95,42.74,42.88,1.3,1587.0
00762,元大全球AI,346551.0,12468354.0,36.06,36.06,35.91,35.96,0.81,269.0
00763U,期街口道瓊銅,131051.0,3227193.0,24.65,24.84,24.58,24.84,0.13,18.0
00770,國泰北美科技,1192446.0,33332602.0,27.92,28.0,27.83,27.96,0.61,1309.0
