證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,4772315.0,567003197.0,119.0,119.1,118.55,118.95,-0.05,9128.0
0051,元大中型100,19315.0,1086348.0,56.05,56.3,56.05,56.25,0.2,134.0
0052,富邦科技,251513.0,26328173.0,104.85,105.0,104.45,104.75,-0.15,423.0
0053,元大電子,8378.0,488691.0,58.6,58.6,58.25,58.6,-0.1,958.0
0055,元大MSCI金融,159738.0,3609835.0,22.7,22.7,22.54,22.55,-0.19,279.0
0056,元大高股息,29201103.0,803042808.0,27.41,27.55,27.36,27.53,0.12,17948.0
0057,富邦摩台,3882.0,335388.0,86.5,86.65,86.45,86.65,-0.2,885.0
0061,元大寶滬深,85444.0,1680531.0,19.6,19.72,19.6,19.65,0.12,367.0
006203,元大MSCI台灣,5503.0,316515.0,57.65,57.65,57.6,57.65,-0.05,677.0
006204,永豐臺灣加權,22770.0,1776775.0,78.1,78.1,78.1,78.1,0.1,972.0
006205,富邦上証,1223383.0,40371773.0,32.73,33.13,32.73,32.95,0.32,225.0
006206,元大上證50,87872.0,2782497.0,31.5,31.83,31.5,31.63,0.26,665.0
006207,FH滬深,68802.0,1771524.0,25.72,25.82,25.69,25.69,0.1,958.0
006208,富邦台50,1884184.0,129467691.0,68.85,68.85,68.55,68.75,-0.1,3643.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,2304134.0,257652240.0,111.65,112.25,111.35,112.05,0.05,886.0
00632R,元大台灣50反1,64450588.0,345522161.0,5.37,5.38,5.35,5.35,-0.01,3257.0
00633L,富邦上証正2,7644439.0,323268641.0,42.2,42.62,41.95,42.1,0.57,1865.0
00634R,富邦上証反1,169000.0,722940.0,4.27,4.29,4.26,4.28,-0.03,37.0
00635U,期元大S&P黃金,218188.0,5127613.0,23.51,23.53,23.47,23.49,-0.04,132.0
00636,國泰中國A50,1760934.0,39573714.0,22.44,22.56,22.4,22.46,0.17,661.0
00636K,國泰中國A50+U,200.0,1474.0,7.37,7.37,7.37,7.37,0.04,2.0
00637L,元大滬深300正2,75984325.0,1267153727.0,16.65,16.81,16.55,16.63,0.24,7903.0
00638R,元大滬深300反1,405000.0,3637190.0,9.01,9.01,8.96,8.97,-0.1,74.0
00639,富邦深100,649296.0,8742991.0,13.41,13.55,13.41,13.47,0.08,542.0
00640L,富邦日本正2,11004.0,328869.0,29.84,29.95,29.84,29.88,-0.01,12.0
00641R,富邦日本反1,163000.0,1528540.0,9.4,9.41,9.36,9.39,0.0,57.0
00642U,期元大S&P石油,2866766.0,46532061.0,16.33,16.35,16.19,16.19,-0.07,686.0
00643,群益深証中小,330260.0,5148869.0,15.58,15.66,15.54,15.59,0.13,722.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,22568.0,601044.0,26.6,26.69,26.6,26.69,0.05,780.0
00646,元大S&P500,594573.0,22719519.0,38.38,38.38,38.16,38.2,-0.18,576.0
00647L,元大S&P500正2,139589.0,7625495.0,54.65,54.7,54.55,54.55,-0.5,58.0
00648R,元大S&P500反1,2143000.0,15341640.0,7.15,7.17,7.15,7.17,0.05,117.0
00650L,FH香港正2,8436293.0,123183100.0,14.86,14.89,14.41,14.41,-0.33,1330.0
00651R,FH香港反1,1202000.0,9743650.0,8.09,8.16,8.04,8.16,0.08,95.0
00652,富邦印度,239150.0,6947136.0,29.2,29.2,29.02,29.12,-0.13,1069.0
00653L,富邦印度正2,475850.0,20604831.0,43.65,43.65,43.17,43.43,-0.31,222.0
00654R,富邦印度反1,197000.0,1573850.0,7.99,8.0,7.98,7.99,0.04,26.0
00655L,國泰中國A50正2,2840986.0,85169603.0,29.91,30.2,29.73,29.89,0.44,644.0
00656R,國泰中國A50反1,788100.0,6337982.0,8.04,8.05,8.01,8.04,-0.09,37.0
00657,國泰日經225,4961.0,160922.0,32.5,32.61,32.46,32.46,-0.18,965.0
00657K,國泰日經225+U,200.0,2142.0,10.71,10.71,10.71,10.71,-0.02,2.0
00660,元大歐洲50,8648.0,268463.0,31.1,31.22,31.1,31.22,-0.19,800.0
00661,元大日經225,1837.0,63378.0,34.92,34.92,34.92,34.92,0.04,838.0
00662,富邦NASDAQ,506754.0,24372820.0,48.06,48.2,48.01,48.16,-0.14,575.0
00663L,國泰臺灣加權正2,3000.0,310100.0,103.3,103.4,103.3,103.4,0.2,3.0
00664R,國泰臺灣加權反1,5741112.0,34646998.0,6.05,6.06,6.03,6.04,0.0,255.0
00665L,富邦恒生國企正2,24539297.0,222142542.0,9.17,9.24,8.92,8.92,-0.22,2843.0
00666R,富邦恒生國企反1,187000.0,2656980.0,14.1,14.25,14.01,14.25,0.15,33.0
00668,國泰美國道瓊,630063.0,23426495.0,37.21,37.23,37.16,37.23,-0.07,239.0
00668K,國泰美國道瓊+U,200.0,2446.0,12.23,12.23,12.23,12.23,-0.05,2.0
00669R,國泰美國道瓊反1,4510310.0,35633110.0,7.9,7.91,7.89,7.9,0.03,201.0
00670L,富邦NASDAQ正2,1589218.0,95526995.0,60.15,60.25,60.0,60.1,-0.45,701.0
00671R,富邦NASDAQ反1,6678060.0,39373112.0,5.89,5.9,5.88,5.9,0.03,310.0
00673R,期元大S&P原油反1,19788505.0,175764512.0,8.83,8.93,8.83,8.92,0.03,1382.0
00674R,期元大S&P黃金反1,128000.0,1643150.0,12.84,12.86,12.82,12.86,0.04,35.0
00675L,富邦臺灣加權正2,353532.0,15871348.0,44.78,45.1,44.68,44.96,0.08,212.0
00676R,富邦臺灣加權反1,2189607.0,7293256.0,3.34,3.34,3.32,3.33,-0.01,211.0
00678,群益NBI生技,342507.0,8928570.0,26.06,26.09,26.03,26.08,-0.03,161.0
00680L,元大美債20正2,7269144.0,81719972.0,11.29,11.29,11.21,11.25,-0.04,1247.0
00681R,元大美債20反1,341000.0,6319090.0,18.49,18.56,18.49,18.54,0.06,39.0
00682U,期元大美元指數,211198.0,4369994.0,20.68,20.7,20.68,20.7,0.0,42.0
00683L,期元大美元指正2,883000.0,19329860.0,21.85,21.92,21.85,21.91,0.06,204.0
00684R,期元大美元指反1,,,,,,,0.0,
00685L,群益臺灣加權正2,49000.0,1950940.0,39.69,39.94,39.61,39.86,0.1,23.0
00686R,群益臺灣加權反1,575000.0,2080190.0,3.62,3.62,3.61,3.62,0.0,16.0
00688L,國泰20年美債正2,1110000.0,12345010.0,11.19,11.19,11.1,11.12,-0.05,227.0
00689R,國泰20年美債反1,202000.0,3877400.0,19.2,19.22,19.17,19.18,0.03,14.0
00690,兆豐藍籌30,169057.0,4626083.0,27.4,27.4,27.34,27.38,-0.02,670.0
00692,富邦公司治理,2325702.0,68404890.0,29.47,29.48,29.36,29.43,-0.06,1155.0
00693U,期街口S&P黃豆,131100.0,3584663.0,27.29,27.42,27.29,27.36,0.24,31.0
00700,富邦恒生國企,138360.0,1847983.0,13.59,13.59,13.3,13.3,-0.13,98.0
00701,國泰股利精選30,1004375.0,22553775.0,22.5,22.5,22.42,22.47,-0.06,656.0
00702,國泰標普低波高息,102468.0,2216168.0,21.64,21.64,21.63,21.64,-0.04,374.0
00703,台新MSCI中國,62890.0,1055262.0,16.93,16.93,16.72,16.72,-0.26,733.0
00706L,期元大S&P日圓正2,1159933.0,11366940.0,9.83,9.83,9.78,9.8,-0.04,168.0
00707R,期元大S&P日圓反1,7000.0,168970.0,24.13,24.14,24.13,24.14,0.07,2.0
00708L,期元大S&P黃金正2,396643.0,9831333.0,24.85,24.86,24.7,24.72,-0.12,162.0
00709,富邦歐洲,51307.0,1242576.0,24.23,24.23,24.21,24.23,-0.08,981.0
00710B,FH彭博非投等債,221524.0,3934208.0,17.76,17.78,17.75,17.78,0.02,68.0
00711B,FH彭博新興債,44376.0,707351.0,15.95,15.95,15.93,15.94,0.0,394.0
00712,FH富時不動產,3951841.0,42460246.0,10.75,10.76,10.73,10.75,0.01,1717.0
00713,元大台灣高息低波,4921931.0,191389450.0,38.91,38.96,38.8,38.91,0.08,2629.0
00714,群益道瓊美國地產,214980.0,4180777.0,19.45,19.46,19.44,19.45,-0.04,134.0
00715L,期街口布蘭特正2,11695959.0,170310739.0,14.75,14.76,14.45,14.46,-0.12,2195.0
00717,富邦美國特別股,120640.0,1834729.0,15.2,15.22,15.2,15.21,-0.01,1060.0
00728,第一金工業30,486134.0,11332564.0,23.21,23.35,23.2,23.33,0.12,722.0
00730,富邦臺灣優質高息,226829.0,4239816.0,18.7,18.75,18.64,18.75,0.08,198.0
00731,FH富時高息低波,1058449.0,59424400.0,56.2,56.2,56.05,56.1,-0.2,192.0
00732,國泰RMB短期報酬,100000.0,4058000.0,40.58,40.58,40.58,40.58,0.0,4.0
00733,富邦臺灣中小,112070.0,4030477.0,36.15,36.15,35.83,35.97,-0.17,179.0
00735,國泰臺韓科技,198853.0,5250048.0,26.36,26.48,26.36,26.37,-0.06,864.0
00736,國泰新興市場,102956.0,2018484.0,19.7,19.7,19.61,19.62,-0.08,960.0
00737,國泰AI+Robo,48686.0,1331806.0,27.46,27.46,27.34,27.36,-0.16,666.0
00738U,期元大道瓊白銀,211891.0,4566508.0,21.61,21.61,21.51,21.52,0.0,82.0
00739,元大MSCI A股,25305.0,611593.0,24.11,24.29,24.11,24.14,0.19,646.0
00752,中信中國50,3694812.0,71749816.0,19.6,19.69,19.3,19.3,-0.33,1875.0
00753L,中信中國50正2,15996037.0,196105822.0,12.42,12.5,12.06,12.08,-0.25,3341.0
00757,統一FANG+,288376.0,11798417.0,41.06,41.06,40.86,40.93,-0.18,412.0
00762,元大全球AI,62730.0,2206427.0,35.13,35.28,35.11,35.19,-0.16,161.0
00763U,期街口道瓊銅,81000.0,2132840.0,26.3,26.36,26.26,26.33,0.31,28.0
00770,國泰北美科技,310580.0,8453358.0,27.3,27.3,27.19,27.22,-0.11,408.0
00771,元大US高息特別股,21132.0,358285.0,16.95,16.98,16.94,16.98,-0.01,283.0
00775B,新光投等債15+,73804.0,2431068.0,32.87,33.01,32.76,32.76,-0.29,812.0
00783,富邦中証500,87230.0,1883681.0,21.52,21.65,21.52,21.6,0.24,8.0
00830,國泰費城半導體,1542167.0,40741142.0,26.47,26.47,26.4,26.43,-0.14,1109.0
00850,元大臺灣ESG永續,248720.0,7631792.0,30.76,30.76,30.62,30.71,-0.05,388.0
00851,台新全球AI,24247.0,625041.0,25.81,25.84,25.79,25.82,-0.05,818.0
00852L,國泰美國道瓊正2,270050.0,5257660.0,19.47,19.49,19.45,19.47,-0.13,72.0
00861,元大全球未來通訊,51095.0,1437453.0,28.28,28.28,28.08,28.12,-0.16,100.0
00865B,國泰US短期公債,174105.0,6960663.0,39.97,40.01,39.96,39.96,-0.01,746.0
00875,國泰網路資安,94438.0,2433771.0,25.8,25.8,25.75,25.77,-0.1,90.0
00876,元大全球5G,192377.0,5202363.0,27.04,27.07,27.02,27.04,-0.09,123.0
00878,國泰永續高股息,39502045.0,676243024.0,17.13,17.14,17.1,17.12,-0.01,20222.0
00881,國泰台灣5G+,3384182.0,50074075.0,14.76,14.83,14.75,14.81,0.05,1477.0
00882,中信中國高股息,19028246.0,234809911.0,12.27,12.39,12.26,12.36,0.1,4257.0
00885,富邦越南,20623379.0,241224289.0,11.7,11.73,11.67,11.67,0.03,4081.0
00891,中信關鍵半導體,4515290.0,57904947.0,12.76,12.88,12.76,12.85,0.09,1878.0
00892,富邦台灣半導體,3792822.0,44990888.0,11.75,11.92,11.75,11.88,0.13,1844.0
00893,國泰智能電動車,10409936.0,138553420.0,13.31,13.34,13.27,13.33,0.0,3278.0
00894,中信小資高價30,1530226.0,20086222.0,13.05,13.17,13.05,13.15,0.1,364.0
00895,富邦未來車,1106343.0,16010664.0,14.49,14.49,14.44,14.47,-0.02,467.0
