證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,3289954.0,396239471.0,120.0,120.9,119.85,120.65,1.15,5326.0
0051,元大中型100,37598.0,2206854.0,58.85,58.85,58.6,58.65,0.35,185.0
0052,富邦科技,158032.0,17033358.0,107.65,108.2,107.3,107.9,1.1,292.0
0053,元大電子,5827.0,351778.0,60.6,60.8,60.15,60.8,0.6,822.0
0055,元大MSCI金融,154881.0,3465211.0,22.28,22.44,22.25,22.42,0.17,280.0
0056,元大高股息,12394017.0,355739787.0,28.71,28.76,28.64,28.74,0.03,9477.0
0057,富邦摩台,2842.0,248111.0,87.35,87.75,87.35,87.75,0.7,843.0
0061,元大寶滬深,51408.0,999089.0,19.45,19.45,19.38,19.38,-0.04,208.0
006203,元大MSCI台灣,5575.0,324380.0,58.1,58.55,58.05,58.25,0.3,447.0
006204,永豐臺灣加權,25209.0,2019160.0,79.95,80.15,79.95,80.15,0.55,625.0
006205,富邦上証,990900.0,32058924.0,32.21,32.5,32.21,32.38,0.17,151.0
006206,元大上證50,542359.0,16584900.0,30.48,30.7,30.48,30.59,0.16,803.0
006207,復華滬深,58818.0,1504072.0,25.64,25.64,25.53,25.59,0.15,779.0
006208,富邦台50,2397530.0,167002543.0,69.5,70.0,69.35,69.85,0.65,2660.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,3571657.0,420996933.0,117.1,118.8,116.85,118.45,2.2,1976.0
00632R,元大台灣50反1,123637327.0,642672516.0,5.21,5.23,5.18,5.19,-0.05,7437.0
00633L,富邦上証正2,5898047.0,227877495.0,38.6,38.98,38.24,38.36,0.11,1844.0
00634R,富邦上証反1,107000.0,474630.0,4.43,4.45,4.41,4.45,-0.02,14.0
00635U,期元大S&P黃金,1081152.0,27980046.0,25.83,25.92,25.83,25.85,0.3,457.0
00636,國泰中國A50,2051926.0,44361442.0,21.57,21.7,21.55,21.62,0.13,1118.0
00636K,國泰中國A50+U,200.0,1422.0,7.11,7.11,7.11,7.11,0.06,2.0
00637L,元大滬深300正2,74188894.0,1129754987.0,15.25,15.36,15.08,15.12,0.02,7942.0
00638R,元大滬深300反1,4760110.0,44509454.0,9.32,9.37,9.32,9.34,-0.06,43.0
00639,富邦深100,475504.0,6236786.0,13.14,13.18,13.08,13.1,0.03,322.0
00640L,富邦日本正2,206025.0,6379595.0,30.9,31.01,30.86,31.0,0.35,100.0
00641R,富邦日本反1,381511.0,3483580.0,9.15,9.15,9.12,9.13,-0.05,80.0
00642U,期元大S&P石油,2987582.0,51899990.0,17.34,17.4,17.34,17.37,-0.1,868.0
00643,群益深証中小,85672.0,1316804.0,15.28,15.41,15.28,15.41,0.12,701.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,24348.0,661339.0,27.14,27.2,27.14,27.18,0.15,594.0
00646,元大S&P500,823109.0,32045029.0,38.97,38.98,38.89,38.92,0.37,552.0
00647L,元大S&P500正2,267664.0,15043713.0,56.25,56.25,56.15,56.2,1.3,85.0
00648R,元大S&P500反1,3645959.0,25631299.0,7.03,7.04,7.02,7.03,-0.08,647.0
00650L,復華香港正2,6154340.0,85403511.0,13.88,14.04,13.76,13.84,0.22,997.0
00651R,復華香港反1,403000.0,3297070.0,8.17,8.21,8.14,8.2,-0.06,48.0
00652,富邦印度,278040.0,8104195.0,29.11,29.2,29.09,29.15,0.1,631.0
00653L,富邦印度正2,335727.0,14168841.0,42.14,42.45,42.09,42.15,0.2,156.0
00654R,富邦印度反1,121000.0,972770.0,8.06,8.06,8.02,8.04,-0.04,22.0
00655L,國泰中國A50正2,2341000.0,63835960.0,27.35,27.54,27.0,27.13,0.16,752.0
